SMILES,LOAEL_measured_median,LOAEL_predicted,Confidence
CCOP(=S)(Oc1ncn(n1)c1ccccc1)OCC,0.004149211896481245,0.022355398180114477,1
CCOP(=O)(O/C(=C/Cl)/c1ccc(cc1Cl)Cl)OCC,0.004171650398342553,0.03530064138051918,1
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,0.004681695305160139,0.006211804536307154,1
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)/C=C(/c1ccc(cc1)Cl)\Cl,0.004898276703964497,0.012756681713004479,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C=C(Br)Br,0.004948543461552866,0.03386160134712949,1
CNC(=O)Oc1cccc2c1OC(C2)(C)C,0.005288078037050265,0.0617750690364596,1
CCNc1nc(Cl)nc(n1)NC(C)(C)C,0.005398114462735858,0.07999443961831189,1
CC(Cc1ccc(cc1)C(C)(C)C)CN1CC(C)OC(C1)C,0.005601648122412352,0.0686569170847295,1
CCOP(=O)(Oc1ccc(c(c1)C)SC)NC(C)C,0.005603950401492444,0.007657024526944333,1
COP(=S)(SCN1C(=O)c2c(C1=O)cccc2)OC,0.005672488506643871,0.03943927185787346,1
COc1sc(=O)n(n1)CSP(=S)(OC)OC,0.005689123251910172,0.011073447351926287,1
COP(=S)(Oc1ccc(cc1)[N+](=O)[O-])OC,0.005698926618569244,0.018344682252482723,1
OC(C(Cl)(Cl)Cl)(c1ccc(cc1)Cl)c1ccc(cc1)Cl,0.005938151689011985,0.04868409643292804,1
Clc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,0.006038720639060896,0.05532402173688333,1
COC(=O)N(C(=O)N1COC2(C(=N1)c1ccc(cc1C2)Cl)C(=O)OC)c1ccc(cc1)OC(F)(F)F,0.006820319575237628,0.05716874508521694,1
CCN(c1nc(cc(n1)C)OP(=S)(OC)OC)CC,0.0068777238395693234,0.018493234339046313,1
CCNc1nc(Cl)nc(n1)NC(C)(C)C,0.006921775895097049,0.09426207720335626,1
CCOP(=S)(Oc1ccc(cc1)[N+](=O)[O-])OCC,0.00703837000663162,0.017057539160016816,1
Cc1nn(c(c1/C=N/OCc1ccc(cc1)C(=O)OC(C)(C)C)Oc1ccccc1)C,0.0071176254993963305,0.21775855137076283,1
O=C(N(C)C)Nc1ccc(c(c1)Cl)Cl,0.007293179580314936,0.08327089627070684,1
CCNc1nc(Cl)nc(n1)NC(C)(C)C,0.0074006409463509264,0.08321807469197018,1
Clc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,0.007548400798826121,0.0471479016716324,1
N#Cc1nn(c(c1S(=O)CC)N)c1c(Cl)cc(cc1Cl)C(F)(F)F,0.008056334643428573,0.0003583362548250535,1
CN(C(=S)S[Zn]SC(=S)N(C)C)C,0.00817493363915869,0.060687914488021834,1
Clc1cc(cnc1Nc1c(cc(c(c1[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,0.00821343424858256,0.06022444999031304,1
Clc1cc(cnc1Nc1c(cc(c(c1[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,0.008385443694386083,0.037891775077278596,1
COP(=S)(SCn1nnc2c(c1=O)cccc2)OC,0.008508644649457775,0.022637038229098648,1
Clc1ccc(c(c1)Cl)C(Cn1cncn1)COC(C(F)F)(F)F,0.00913621053742932,0.055026926191950536,1
CCCN(C(=O)SCc1ccccc1)CCC,0.009149216533940492,0.026602989294595297,1
COCN(c1c(CC)cccc1CC)C(=O)CCl,0.009267253123156974,0.22739182733921706,1
CON(C(=O)Nc1ccc(cc1)Cl)C,0.00931754394759366,0.03688265812273081,1
C=CC1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,0.009436904951368202,0.12399084292970325,1
CCCCOC(=O)C(Oc1ccc(cc1)Oc1ccc(cc1F)C#N)C,0.009625729959721526,0.012480268779678033,1
CCCCOC(=O)C(Oc1ccc(cc1)Oc1ccc(cn1)C(F)(F)F)C,0.009886227162529472,0.005677758509221912,1
N#C/N=C\1/SCCN1Cc1ccc(nc1)Cl,0.009892243396986886,0.1373774325740661,1
Cc1c(ccc(c1C1=NOCC1)S(=O)(=O)C)C(=O)c1cnn(c1O)C,0.009906758425540224,0.01665216481560526,1
CC1(C)CNC(=NC1)NN=C(C=Cc1ccc(cc1)C(F)(F)F)C=Cc1ccc(cc1)C(F)(F)F,0.009909494556264633,0.07981845994371692,1
CCCSP(=O)(SCCC)OCC,0.010068539755671456,0.004650206638789641,1
COP(=O)(OC=C(Cl)Cl)OC,0.010408382170442241,0.0015614663384413924,0.25
CC(Oc1cc(c(cc1Cl)Cl)n1nc(oc1=O)C(C)(C)C)C,0.010428101697378017,0.12778348323867558,1
CCOC(=O)Nc1cccc(c1)OC(=O)Nc1ccccc1,0.010655682947629983,0.19281355438109932,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C=C(Br)Br,0.010688854065726137,0.0346981875702237,1
CCOC(=O)c1cn2nc(cc2nc1C)OP(=S)(OCC)OCC,0.010713392485187262,0.006900785651842258,1
Clc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,0.01086969686236098,0.046116554883113524,1
O=C(C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C)OCCON=C(C)C,0.011264301100355506,0.011573916415728037,1
Clc1cc(ccc1Oc1ccc(c(c1)C(=O)NS(=O)(=O)C)[N+](=O)[O-])C(F)(F)F,0.011395676083924233,0.04346838792923881,1
N#Cc1c(Cl)c(C#N)c(c(c1Cl)Cl)Cl,0.012410167132297197,0.08243149771542137,1
COP(=S)(SCN1C(=O)c2c(C1=O)cccc2)OC,0.012605530348696702,0.0444225657944749,1
Clc1ccc(c(c1)Cl)n1c(nc2c(c1=O)cc(cc2)F)n1cncn1,0.01268036889326992,0.029111840582303525,1
CCC1CCCC(OC2CCC(C(O2)C)N(C)C)C(C)C(=O)C2=CC3C(C2CC(=O)O1)C=C(C)C1C3CC(C1)OC1OC(C)C(C(C1OC)OC)OC,0.012734890360905185,0.004194655459081704,1
CC1C=CC=C2COC3C2(O)C(C=C(C3O)C)C(=O)OC2CC(CC=C(C1)C)OC1(C2)CCC(C(O1)C)C,0.01286229964885329,0.002492034563523696,1
COc1ccc(cc1NNC(=O)OC(C)C)c1ccccc1,0.01298475189092086,0.6426764188081437,1
COP(=O)(NC(=O)C)SC,0.013648831720059621,0.0023317481611294373,1
O=c1c(Cl)c(SCc2ccc(cc2)C(C)(C)C)cnn1C(C)(C)C,0.013701160159437661,0.03149493417295726,1
NC1=C(Cl)C(=O)c2c(C1=O)cccc2,0.013920121360835688,0.0767015036114862,1
O=C(C1C(C1(C)C)/C=C(/C(F)(F)F)\Cl)OCc1c(F)c(F)c(c(c1F)F)C,0.01409010160197152,0.09735069347835236,1
CS/C(=N/OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/C,0.014105593115928905,0.02135491357652788,0.14285714285714285
CC(c1ccccc1)(C[Sn](O[Sn](CC(c1ccccc1)(C)C)(CC(c1ccccc1)(C)C)CC(c1ccccc1)(C)C)(CC(c1ccccc1)(C)C)CC(c1ccccc1)(C)C)C,0.014249578440471417,0.05519865342588798,1
CON(C(=O)Nc1ccc(cc1)Br)C,0.014357399945172603,0.04262134693069911,1
CCNc1nc(NC(C)C)nc(n1)Cl,0.014372927711833409,0.051943767855990995,1
CC(c1ccc(cc1)CCOc1ncnc2c1cccc2)(C)C,0.014686613132547533,0.04855108106681143,1
N#CC(c1ccc(cc1)Oc1ccccc1)OC(=O)C1C(C1(C)C)/C=C\C(=O)OC(C(F)(F)F)C(F)(F)F,0.014960133059978587,0.04345047588412717,1
Clc1cc(cnc1CCNC(=O)c1ccccc1C(F)(F)F)C(F)(F)F,0.015124216704213374,0.03310157945598653,1
Fc1ccc(cc1)C1(Cn2cncn2)OC1c1ccccc1Cl,0.015162725459871818,0.058218089172169,1
N#CN=S(=O)(C(c1ccc(nc1)C(F)(F)F)C)C,0.015292167409562457,0.08044125093401416,1
CC(C1C2CCC1c1c2cccc1NC(=O)c1cn(nc1C(F)F)C)C,0.015302732709143212,0.0659916700840019,1
O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,0.015577821917247702,0.48143700649247756,1
c1cc[n+]2c(c1)c1cccc[n+]1CC2,0.015794866515636753,0.11000206815300977,1
Fc1ccc(cc1)[Si](c1ccc(cc1)F)(Cn1cncn1)C,0.01585325164934852,0.030000496093829605,1
CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC,0.016105987222784814,0.1189023058328751,1
CCOP(=S)(Oc1cc(C)nc(n1)C(C)C)OCC,0.01642869699075557,0.011528157789546231,1
CCN(C(=O)SCc1ccc(cc1)Cl)CC,0.016680921188449865,0.04306025403236089,1
CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,0.0171141884323489,0.012566395107108207,1
BrC1COC(C1)(Cn1cncn1)c1ccc(cc1Cl)Cl,0.017185417014945824,0.053028769050118635,1
CC(NC(=S)[S])CNC(=S)S[Zn],0.017255039351497643,0.07465412245481072,1
CC(NC(=S)[S])CNC(=S)S[Zn],0.017255039351497643,0.16793286430045296,1
COCC(N(c1c(C)csc1C)C(=O)CCl)C,0.018129419544573026,0.2826580402554426,1
Fc1ccc(cc1)C1(Cn2cncn2)OC1c1ccccc1Cl,0.018195270551846183,0.04421228477468209,1
N#Cc1c(Cl)cccc1Cl,0.0186034162597095,0.07890493307638533,1
CNC(=O)ON=C(C(=O)N(C)C)SC,0.019109609238234706,0.056548471383657296,1
CCc1nn(c(c1Cl)C(=O)NCc1ccc(cc1)C(C)(C)C)C,0.019469491695902355,0.01932744862005293,1
C[n+]1ccc(cc1)c1cc[n+](cc1)C,0.020133908207418557,0.018285286437140467,0.2
N#Cc1sc2=c(sc1C#N)c(=O)c1c(c2=O)cccc1,0.020248123201460456,0.23063198145893238,1
c1cc[n+]2c(c1)c1cccc[n+]1CC2,0.021168377697732887,0.07893105200824276,1
CN1CN(C)CSC1=S,0.022184384932566064,0.05143501540726455,1
CNC(=O)ON=C(C(=O)N(C)C)SC,0.022347753176858155,0.0525615588790517,1
CNC(=O)Oc1cccc2c1OC(C2)(C)C,0.022598624918870935,0.06327057843197975,1
OC(=O)COc1ccc(cc1Cl)Cl,0.022620602193004043,0.0343951090528196,1
CSC1=NC(C(=O)N1Nc1ccccc1)(C)c1ccccc1,0.022800155556897562,0.0769113775658633,1
COC(=O)N(c1ccccc1COc1ccn(n1)c1ccc(cc1)Cl)OC,0.02320682656135787,0.09470190703489169,1
CCCCCCCCCCCCC1=C(OC(=O)C)C(=O)c2c(C1=O)cccc2,0.02340650588512378,0.060675637920424984,1
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(cc1)OC(F)(F)F,0.023557308728421166,0.08557931600835092,1
CON(C(=O)Nc1ccc(c(c1)Cl)Cl)C,0.025090939601491648,0.03923477121002939,1
CON(C(=O)Nc1ccc(c(c1)Cl)Cl)C,0.025090939601491648,0.028754208201110545,1
OC(=O)C(Oc1ccc(cc1C)Cl)C,0.02562363979237584,0.016643468119522744,1
Clc1ccccc1CC(C1(Cl)CC1)(Cn1cncn1)O,0.025625059257949535,0.0660230798561165,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)/C=C(/C(F)(F)F)\Cl,0.026675554368592185,0.02509109884427809,1
O=C(C1C(C1(C)C)C=C(Cl)Cl)OCc1c(F)c(F)cc(c1F)F,0.026942980220700186,0.09663897903564027,1
Cc1nn(c(c1C(=O)c1ccc(cc1S(=O)(=O)C)C(F)(F)F)O)C,0.027599589461626675,0.025378541876685114,1
C=CC1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,0.027961199362093195,0.10035495983582812,1
OC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,0.028167056356499628,0.012381567627824417,1
CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C,0.028227806467376604,0.009149216533940489,0.1
CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,0.028523647387248163,0.01260929482868455,1
N#Cc1cc(Br)c(c(c1)Br)O,0.028889958940868102,0.029869344404748466,1
CCOC(=O)C(Cc1cc(c(cc1Cl)F)n1nc(n(c1=O)C(F)F)C)Cl,0.029112705155716945,0.16848705182588955,1
C#CCOC(=O)C(Oc1ccc(cc1)Oc1ncc(cc1F)Cl)C,0.029164453292198207,0.014784205836078774,1
Fc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)NC(=O)c1cn(nc1C(F)F)C,0.02921233570136655,0.06361277589588017,1
CCOC(=O)c1cn2nc(cc2nc1C)OP(=S)(OCC)OCC,0.02946182933426497,0.007637073565493268,1
CC(N1/C(=N/C(C)(C)C)/SCN(C1=O)c1ccccc1)C,0.029465850912223458,0.07039595644138076,1
COC(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)OC,0.030123726579706293,0.2828087742644706,1
Clc1c(ccc(c1N)[N+](=O)[O-])Oc1ccccc1,0.030226952270055448,0.1706598767161664,1
CN(C(=S)SSC(=S)N(C)C)C,0.03036190470594063,0.052029910797683425,1
COc1nc(Oc2cccc(c2C(=O)[O-])Oc2nc(OC)cc(n2)OC)nc(c1)OC.[Na+],0.030507347552487064,0.38910433529085675,1
C[n+]1ccc(cc1)c1cc[n+](cc1)C,0.030657230461935643,0.018285286437140467,0.2
CS/C(=N/OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/C,0.03103230485504359,0.11836501403389493,1
CC(C(c1cncnc1)(c1ccc(cc1)OC(F)(F)F)O)C,0.03138138916099924,0.02071602054046362,1
Fc1ccc(cc1)[Si](c1ccc(cc1)F)(Cn1cncn1)C,0.03170650329869704,0.029386017466380077,1
CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC(=C)C,0.03210675757919814,0.1016500364317196,1
Fc1ccc(cc1)NC(=O)c1cccc(n1)Oc1cccc(c1)C(F)(F)F,0.032154821211279785,0.06431687769950017,1
CCCn1c(OCCC)nc2c(c1=O)cc(cc2)I,0.03224060518839999,0.11241236083791278,0.10810810810810811
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1C(F)(F)F,0.0326520524201809,0.7659687318664031,1
CN1CN(C)CSC1=S,0.03266034652463028,0.05143501540726455,1
Fc1ccc(cc1)C(c1ccccc1F)(Cn1cncn1)O,0.03385434330908588,0.038703944827712805,1
CN(/C=N/c1ccc(cc1C)C)/C=N/c1ccc(cc1C)C,0.03408246361134649,0.08953376139918832,1
CCCCC(c1ccc(cc1)Cl)(Cn1cncn1)C#N,0.03428271152063386,0.07298099293681495,1
ClC(=CCOc1cc(Cl)c(c(c1)Cl)OCCCOc1ccc(cn1)C(F)(F)F)Cl,0.034818667907167616,0.0362288141006914,1
O=C(C1=C(C)OCCS1)Nc1ccccc1,0.034848813981213346,0.21864734359359156,1
CCC(C(=O)OC1=C(C(=O)OC21CCCCC2)c1ccc(cc1Cl)Cl)(C)C,0.03578732146400678,0.04379943535631055,1
CC(NC(=O)N1CC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl)C,0.03634528529867737,0.07637115370975499,1
CCOCn1c(c2ccc(cc2)Cl)c(c(c1C(F)(F)F)Br)C#N,0.036799624938222635,0.03897860826866038,1
C#CCOC(c1ccc(cc1)Cl)C(=O)NCCc1ccc(c(c1)OC)OCC#C,0.0369041241749624,0.09203593406976318,1
OC(C(C)(C)C)C(n1ncnc1)Cc1ccc(cc1)Cl,0.03744148066760202,0.0613731142050769,1
Clc1ccc(cc1)c1ccccc1NC(=O)c1cccnc1Cl,0.03787805062535496,0.16131302749798718,1
CCOC(=O)CSc1nc(nn1C(=O)N(C)C)C(C)(C)C,0.03816748004747272,0.1637892862116553,1
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(cc1Cl)OC(C(C(F)(F)F)F)(F)F,0.03990998658130422,0.08948423022911094,1
O=C(CC(C)(C)C)OC1=C(C(=O)OC21CCCC2)c1c(C)cc(cc1C)C,0.039947970982482275,0.03534257976629232,0.3225806451612903
CNC(=S)S,0.04011276528748593,0.08008768834713341,1
CCCN(c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-])CCC,0.04042042788372036,0.12945843909761384,1
CCCOC/C(=N\c1ccc(cc1C(F)(F)F)Cl)/n1cncc1,0.04049199977868229,0.015563764732395404,1
OC1(Cn2ncnc2)C(CCC1(C)C)Cc1ccc(cc1)Cl,0.04095937862019833,0.04921201205383799,1
CCC(=O)Nc1ccc(c(c1)Cl)Cl,0.041269285481015994,0.09057740215879534,1
CCOC(=O)C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C,0.04157699893895499,0.014607562266177505,1
Fc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)NC(=O)c1cn(nc1C(F)F)C,0.04200781934177246,0.05498513608625931,1
CN(C(=S)S[Zn]SC(=S)N(C)C)C,0.04250965492362519,0.060687914488021834,1
CCOC(=O)CCN(C(C)C)SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C,0.04262807177885238,0.040276083030728126,1
Clc1ccc(c(c1)Cl)C1(OCCO1)Cn1cncn1,0.042646674541424644,0.04899254563307668,1
CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C,0.04266993811611698,0.009149216533940489,0.1
C#CCOS(=O)OC1CCCCC1Oc1ccc(cc1)C(C)(C)C,0.04279938325518071,0.055408460312378546,1
O=C(CC(C)(C)C)OC1=C(C(=O)OC21CCCC2)c1c(C)cc(cc1C)C,0.042917075351131324,0.046464409855751024,1
OC1(Cn2ncnc2)C(CCC1(C)C)Cc1ccc(cc1)Cl,0.043148047046675374,0.056602427368467184,1
CC(Cc1ccc(cc1)C(C)(C)C)CN1CCCCC1,0.04326105065224025,0.013280675424547358,1
CC(=CC1C(C1(C)C)C(=O)OCc1coc(c1)Cc1ccccc1)C,0.04432099700732809,0.134338708765534,1
[S-]C(=S)NCCNC(=S)[S-].[Zn+2],0.04460661819584039,0.04860046355249439,1
O=C1OC(C(=O)N1Nc1ccccc1)(C)c1ccc(cc1)Oc1ccccc1,0.045407278177700156,0.10857645875840657,1
CCNc1nc(NC(C)C)nc(n1)Cl,0.04636428436773443,0.051943767855990995,1
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,0.04835505096829608,0.01697256463740768,1
CCC(C(=O)NCc1ccccc1)Oc1ccc(c(c1)C(F)(F)F)F,0.049813316199071624,0.0631047049249134,1
O=C(c1cccc(c1C(=O)NC(CS(=O)(=O)C)(C)C)I)Nc1ccc(cc1C)C(C(F)(F)F)(C(F)(F)F)F,0.04982487508940451,0.16092687388776916,1
CN(C(=S)SSC(=S)N(C)C)C,0.04990997903448147,0.052029910797683425,1
ClCC1CN(C(=O)C1Cl)c1cccc(c1)C(F)(F)F,0.05030195369030707,0.08103248684079799,1
C=CCOC(c1ccc(cc1Cl)Cl)Cn1cncc1,0.05047450068604942,0.023118608097902237,1
CN(C(=O)Oc1nc(nc(c1C)C)N(C)C)C,0.05161859628615915,0.04977891267988713,1
COCN(c1c(CC)cccc1CC)C(=O)CCl,0.05189661748967905,0.20188678565232013,1
CNC(=O)Oc1cccc(c1)/N=C/N(C)C,0.051976062085632144,0.09195186539535166,1
Clc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,0.05283880559178284,0.04189686717166363,1
CCO/N=C(\C1=C(O)CC(CC1=O)C1CCCSC1)/CCC,0.052847272941488777,0.11265754814947855,0.2857142857142857
CC(C(c1ccc(cc1)Cl)(Cn1ncnc1)O)C1CC1,0.05326004956767166,0.03798066345599283,1
O=C(N/C(=N\OCC1CC1)/c1c(F)c(F)ccc1C(F)(F)F)Cc1ccccc1,0.053352320292409515,0.056521863313852456,1
C=CCOC(c1ccc(cc1Cl)Cl)Cn1cncc1,0.05350296944357954,0.019218559674619703,1
C#CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C,0.05492821614526029,0.10390334684834944,1
CNC1=C(c2cccc(c2)C(F)(F)F)C(=O)C(O1)c1ccccc1,0.055204779037407746,0.08269089323283962,1
CCOc1ccc2c(c1)C(=CC(N2)(C)C)C,0.05522147585284508,0.1387754887585445,1
O=C(c1ccc(cc1S(=O)(=O)C)C(F)(F)F)c1cnoc1C1CC1,0.05566064749641608,0.02298512893865435,1
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1Cl,0.05590140200157206,0.2350095494055934,1
COc1nc(nc(n1)C)NC(=O)[N-]S(=O)(=O)c1cc(I)ccc1C(=O)OC.[Na+],0.05611797964648073,0.2676949335249149,1
O=C(C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C)OCCON=C(C)C,0.05632150550177753,0.015406382072853698,1
Clc1ccccc1c1nnc(nn1)c1ccccc1Cl,0.05706818624978773,0.08896364017396666,1
CCCN(C(=O)n1cncc1)CCOc1c(Cl)cc(cc1Cl)Cl,0.05707983190600125,0.061911009434330255,1
CCOCCN(C(=C(C)C)c1ccccc1)C(=O)CCl,0.057470413386035736,0.1275914675240323,1
CC1COC(O1)(Cn1cncn1)c1ccc(cc1Cl)Oc1ccc(cc1)Cl,0.05932124091140686,0.0727699851914961,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(c1ccc(cc1)Cl)C(C)C,0.05953797389131243,0.020978319280864646,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(c1ccc(cc1)Cl)C(C)C,0.05953797389131243,0.020417506344953266,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(c1ccc(cc1)Cl)C(C)C,0.05953797389131243,0.019365048465195316,1
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)(C)C,0.06009909138187043,0.032860975562319344,1
CC(OC(=O)C(c1ccc(cc1)Br)(c1ccc(cc1)Br)O)C,0.060497742776698574,0.1495196727139019,1
C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C.C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C(=O)OC)C,0.06134969850332702,0.12306134086604247,1
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(c(c1)Cl)OC(C(OC(F)(F)F)F)(F)F,0.062106180868884746,0.07069517565485765,1
COC(=O)c1cccc(c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(n1)N(C)C)C,0.062140866929396014,0.248120536258991,1
