SMILES,LOAEL_measured_median,LOAEL_predicted,Prediction_interval_low,Prediction_interval_high,Warnings
N#Cc1c[nH]cc1c1cccc2c1OC(O2)(F)F,-0.13785440085566433,0.3475367308737387,-1.0178382812625144,0.7421294795511857,T
COC(=O)c1csc(c1S(=O)(=O)NC(=O)n1nc(n(c1=O)C)OC)C,-0.11018265089762724,0.22228326139037405,-0.7365578301946296,0.5161925283993751,T
COC(=O)c1ccccc1O,-0.10871636928878389,-0.3740330955456876,-1.7855903743628234,1.5681576357852558,T
CCOc1ccc(cc1N)NC(=O)C,-0.08107721873759093,-0.7854010249923875,-1.6114803659851678,1.4493259285099858,T
c1ccc(cc1)Nc1ccccc1,-0.07711303259777781,0.7838147697594608,-2.4647350259094747,2.3105089607139186,T
COC(=O)CC(c1ccc(cc1)Cl)NC(=O)C(C(C)C)NC(=O)OC(C)C,-0.06230823530994163,-0.39915433395821653,,,T
CC(OC(=O)Nc1ccccc1)C,-0.040299428744212086,0.7909678031634652,-1.97942229263586,1.898823435147436,F
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1C(F)(F)F,-0.02752335511627349,1.4860902121726176,-0.6435835779200079,0.5885368676874609,T
CC(c1ccc(cc1)O)(c1ccc(cc1)O)C,-0.02472122007019546,0.6595162253742823,-1.6401617859545985,1.5907193458142077,T
CO/N=C(\c1ccccc1COc1ccccc1C)/C(=O)OC,-0.023515654316368317,-0.2291345059654671,-1.2083777683072738,1.161346459674537,F
CCCOC(=O)NCCCN(C)C,-0.003936522105263074,-0.557735717818272,,,T
N=C(NC(=N)N)NCCc1ccccc1,0.0037188399410694045,0.4489771869661306,-1.8175264880257784,1.8249641679079174,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1S(=O)(=O)CC,0.01270164062390427,0.5521445556544645,-3.0430565787833332,3.068459860031142,F
CCCOc1nn(c(=O)n1C)C(=O)[N-]S(=O)(=O)c1ccccc1C(=O)OC.[Na+],0.027148503443654146,-0.07532793416325864,-1.5088643547901266,1.5631613616774347,T
ClCC[N](C)(C)C,0.039849775975136253,-0.3507905474264569,-0.2847068700877975,0.36440642203806994,F
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,0.041082599919423785,-0.9503599855766129,-1.814743684892469,1.8969088847313165,T
CC(C1(C)N=C(NC1=O)c1nc2ccccc2cc1C(=O)O)C,0.047431317435423205,0.49322784366936995,,,T
OC(=O)c1ccccc1N,0.07616498708267072,-1.3023309286843994,-1.51846512872195,1.6707951028872912,T
COc1c(Cl)ccc(c1C(=O)O)Cl,0.1021836304972465,0.28377121583005716,-1.294661003759933,1.4990282647544262,T
Oc1ccccc1c1ccccc1,0.10973382325059687,-0.4941128329258674,-1.0766894713604322,1.296157117861626,T
CCOc1nc(F)cc2n1nc(n2)S(=O)(=O)Nc1c(Cl)cccc1C(=O)OC,0.12018285201452955,0.1213920435061682,-1.8340705236939048,2.074436227722964,T
CCOC(=O)Cn1c(=O)sc2c1c(Cl)ccc2,0.14239231266746394,1.3372138456888123,-2.0665877827860637,2.3513724081209917,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1C(=O)N(C)C,0.14450159517279387,-0.7065214948994436,-0.5390807199227767,0.8280839102683644,T
COc1ccc(cc1N=Nc1c(O)c(cc2c1cccc2)C(=O)Nc1cccc(c1)N(=O)=O)N(=O)=O,0.14489088416349835,-0.6343160172184156,,,T
Clc1cc(N)c(c(n1)C(=O)O)Cl,0.17106542081007176,-0.6840010770259624,-0.3302442839261622,0.6723751255463057,F
Oc1ccc(c(c1)C)C,0.18408500778539214,0.9408153823686288,-1.28557688468029,1.6537469002510743,T
NCC(c1ccc(cc1)O)O,0.1848368353621924,-0.21274676478407128,-1.7547140054747794,2.1243876761991642,T
COC(=O)Nc1nc2c([nH]1)cc(cc2)S(=O)c1ccccc1,0.1883753112443921,2.197760066703943,-1.0305015335002357,1.4072521559890196,F
COc1ccc(cc1)N,0.19119317568726008,-0.5853366276411315,-1.1412247958539896,1.5236111472285097,T
COc1nc(nc(c1)OC)NC(=O)NS(=O)(=O)Cc1ccccc1C(=O)OC,0.20484462628179556,0.12325116643447916,-1.2055705863943411,1.6152598389579322,T
Nc1ccc(cc1)O,0.2092342257554791,-0.7983951029360405,-1.1115352457363221,1.5300036972472804,T
C[N+]1(C)CCCCC1.[Cl-],0.21353014403183457,-0.45648377111502847,-0.5000073039515277,0.9270675920151968,T
CC(c1cc(ccc1O)C(c1ccc(c(c1)C(C)C)O)(C)C)C,0.2164439492881011,1.0968340181230818,-0.8651395615014342,1.2980274600776365,T
CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(n1)OC,0.2193517573355425,0.5209576284133699,-1.0824539901073904,1.5211575047784756,T
O=N(=O)c1cccc2c1cccc2,0.22024663031841574,0.020984577481043508,-1.065238527215111,1.5057317878519423,T
CON=C(c1ccccc1CON=C(c1cccc(c1)C(F)(F)F)C)C(=O)OC,0.2232415824220185,0.8328895214033427,-0.7235511073920575,1.1700342722360946,T
[O-]S(=O)(=O)NC1CCCCC1.[Na+],0.22374415812688123,-1.2528772925637603,,,T
CO/N=C(\c1ccccc1CO/N=C(/c1cccc(c1)C(F)(F)F)\C)/C(=O)OC,0.22824226729940333,1.138298355243177,-1.0661695167108731,1.5226540513096798,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)N(S(=O)(=O)C)C,0.24808107411520278,-0.12749354475678243,-1.0224339435374517,1.5185960917678574,T
CO/N=C(/c1ccccc1COc1cc(C)ccc1C)\C(=O)NC,0.2710739369649867,1.1520080543334354,-0.6271253478306377,1.1692732217606112,T
Cn1cc(c2cccc(c2)C(F)(F)F)c(=O)c(c1)c1ccccc1,0.29044939667904934,1.062701827638619,-0.4647640390282539,1.0456628323863526,T
CCNC(=O)C(OC(=O)Nc1ccccc1)C,0.2942439287131161,0.6330356796840821,-1.1687705563691981,1.7572584137954301,T
ClCC(=O)c1ccc(cc1)NC(=O)C,0.2987722144009985,-0.8730472649380243,-1.3434267034210519,1.940971132223049,T
OC(C(C)(C)C)C(n1cncn1)Oc1ccc(cc1)c1ccccc1,0.30205465902620665,1.130222820427892,-0.6850571393726769,1.28916645742509,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)Nc1ccccc1C(=O)N(C)C,0.32441293032315266,-0.07114529045108281,-0.9349074125732162,1.5837332732195215,T
Nc1ccc2c(c1)nc1c(c2)ccc(c1)N,0.3287266384322199,0.6485515770908835,-1.4345908485538952,2.092044125418335,T
Nc1ccc(cc1)S(=O)(=O)Nc1nc(C)cc(n1)C,0.3438508356031837,0.926061809364747,,,T
CO/C=C(\c1ccccc1COc1cccc(n1)C(F)(F)F)/C(=O)OC,0.345355896004337,0.6289117435565361,-0.10835361007978778,0.7990654020884618,T
Clc1c(ccc(c1N)[N+](=O)[O-])Oc1ccccc1,0.3739007978263973,1.0749534075166756,-0.7535533620733845,1.501354957726179,T
Clc1ccc(c(c1)Cl)NC(=O)C1(CC1)C(=O)O,0.3783148363800392,1.031367642488918,-0.7615174922897592,1.5181471650498377,T
Clc1cnc2c(c1)ccc(c2C(=O)O)Cl,0.38027680552055243,-0.49516954484866715,-2.1838675122907114,2.944421123331816,T
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(n1)OC(F)F,0.3835975519805927,0.5244304978725236,-0.029587626821161173,0.7967827307823465,F
Cc1cc(C)cc(c1)C(=O)N(C(C)(C)C)NC(=O)c1ccc2c(c1C)CCCO2,0.41195565204664275,0.4343882750979413,-0.42305394993875645,1.246965254032042,F
O=N(=O)c1ccc(c(c1)N)C,0.4124356162377112,1.279187677997853,-1.1075840797218681,1.9324553121972905,T
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,0.4126832924850367,0.7455486046549836,-0.15706481683634194,0.9824314018064153,T
c1ccc(cc1)c1ccccc1,0.42659630431351103,-0.2098365950696554,-0.5908025242557418,1.4439951328827638,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1n2ccccc2nc1S(=O)(=O)CC,0.44413167664878445,-0.4402319362267889,-0.8586583189936785,1.7469216722912473,T
Clc1ccc(cc1)S(=O)(=O)c1cc(Cl)c(cc1Cl)Cl,0.4461260051965297,0.18978765094763042,-1.0668220511471693,1.9590740615402287,T
O=C(NS(=O)(=O)c1ccccc1C(=O)OC1COC1)Nc1nc(C)cc(n1)C,0.4485680512028974,0.6898804626531899,-0.8399583713250613,1.737094473730856,T
OCC1OC2OC3C(CO)OC(C(C3O)O)OC3C(CO)OC(C(C3O)O)OC3C(CO)OC(C(C3O)O)OC3C(OC(OC4C(OC(OC5C(OC(OC1C(C2O)O)C(O)C5O)CO)C(O)C4O)CO)C(O)C3O)CO,0.45065969888444196,-0.1491266997426143,-2.2925578373399014,3.193877235108785,T
COc1nn(c(=O)n1C)C(=O)NS(=O)(=O)c1ccccc1OC(F)(F)F,0.45271916355467917,-0.40196888769519956,-0.9095905691244546,1.815028896233813,T
O=N(=O)c1ccc(c(c1)N(=O)=O)C,0.45697788980331727,0.7289022077868816,-1.8836470325643149,2.7976028121709495,T
COc1ccc(cc1NNC(=O)OC(C)C)c1ccccc1,0.4617104156530399,1.8865580460346785,-0.7098871156104916,1.6333079469165712,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)Cc1ccccc1C(=O)O,0.4695512710611121,0.10815045306512698,-1.1691481414315952,2.1082506835538193,T
CCN1CCN(CC1)c1cc2c(cc1F)c(=O)c(cn2C1CC1)C(=O)O,0.4774576284452489,1.1405974821668619,,,T
ClC(C(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl)Cl,0.4823578716048226,1.4152669128460449,,,T
NC1CCCCC1,0.49887318977788386,0.2237441581268812,-2.6211604262511425,3.61890680580691,T
Fc1ccc(cc1)NC(=O)c1cccc(n1)Oc1cccc(c1)C(F)(F)F,0.503467646037594,1.4927514860812132,-0.5998893135201491,1.606824605595337,T
[O-][N+](=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],0.5108912161693944,1.2044119266519366,-0.6136642317537633,1.635446664092552,T
O=c1[nH]c2CCCc2c(=O)n1C1CCCCC1,0.5124727267156218,0.2978797847408851,,,T
COCC(N(c1c(C)csc1C)C(=O)CCl)C,0.5157170322209761,1.7416261510318811,-0.2799197819386541,1.3113538463806063,T
CCOc1cc(ccc1OCC)NC(=O)OC(C)C,0.5230576473793246,0.0840200858597756,-1.278335057888651,2.3244503526473004,T
COC(=O)C(N(c1c(C)cccc1C)C(=O)Cc1ccccc1)C,0.5277643016400154,0.8496734635012924,-0.09287255073183731,1.1484011540118682,T
COc1nc(C)nc(n1)N(C(=O)NS(=O)(=O)c1ccccc1C(=O)OC)C,0.5302900278515265,1.500120551043568,-0.3454062936715868,1.4059863493746398,F
CCCSc1ccc2c(c1)[nH]c(n2)NC(=O)OC,0.5309005869414458,1.1227611514363303,-0.9968503295001132,2.058651503383005,F
N#Cc1c(N)nc(nc1N)NC1CC1,0.535979488431033,0.9368168120324242,,,T
O=C1NS(=O)(=O)c2c1cccc2,0.536109780302593,-1.293649779215835,-0.35097913435296313,1.4231986949581492,T
Clc1ccc(cc1)Cl,0.5397056604489954,-0.3098004456017336,-1.060214497005868,2.139625817903859,F
COCN(c1c(CC)cccc1CC)C(=O)CCl,0.5455725710824947,1.2698758559694194,0.10038239324226622,0.9907627489227231,F
Nc1ccc(c(c1)N(=O)=O)N,0.546647468136429,0.24556756610630756,-0.8177738623478567,1.9110687986207147,T
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.5538681671309583,0.9198156615350678,-0.7797385549017498,1.8874748891636663,T
Clc1nc(nc(n1)Cl)Nc1ccccc1Cl,0.5584409335025761,2.379457960150401,-0.8792927092351318,1.9961745762402838,T
CC(C1(C)N=C(NC1=O)c1ncccc1C(=O)O)C,0.5642864458945379,-0.2818738568701229,-1.181893394191086,2.3104662859801617,T
CCOc1nc(nc(n1)NC)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,0.575260886429656,0.29099307039793554,-0.16076497736807616,1.3112867502273882,F
Clc1cc(cnc1CCNC(=O)c1ccccc1C(F)(F)F)C(F)(F)F,0.5827319391727879,1.820333331309502,-0.9136169249843555,2.0790808033299313,T
CCOCN(c1c(C)cccc1CC)C(=O)CCl,0.5836310061710394,0.6687866205177715,-0.6426590623902698,1.8099210747323484,F
COc1ncc(c2n1nc(n2)S(=O)(=O)Nc1c(F)cccc1F)F,0.5903082382790861,-0.143545627238422,,,T
CCSC(CC1CC(=O)C(C(=O)C1)C(=NOCC)CCC)C,0.6012122459577945,1.2961242226802938,0.4916485776411751,0.710775914274414,T
CCOC(=O)CN(c1c(CC)cccc1CC)C(=O)CCl,0.6024332550657373,0.794903952421516,-0.8325736769857169,2.0374401871171917,T
CNc1cnn(c(=O)c1Cl)c1cccc(c1)C(F)(F)F,0.6070879284481314,0.9910514773227314,,,T
CC(N(c1c(cc(cc1N(=O)=O)S(=O)(=O)N)N(=O)=O)C(C)C)C,0.6080527692368385,0.9296503667570981,-0.9814349297575291,2.197540468231206,T
c1ccc(cc1)c1ccccc1OCC1CO1,0.6187466220219695,-0.3443333156812774,-0.8768221340559272,2.1143153780998665,T
c1scc(n1)c1nc2c([nH]1)cccc2,0.6191788080184616,0.8266097485348047,-0.7515075182526193,1.9898651342895426,T
Fc1ccc(c(c1)F)NC(=O)c1cccnc1Oc1cccc(c1)C(F)(F)F,0.620688309760651,0.5180846348916255,-0.5338321505456671,1.7752087700669692,T
OC(=O)c1ccc(cc1N)N(=O)=O,0.6254811988248082,-0.8133274093241547,-2.070709374016028,3.3216717716656445,T
COC(=O)Nc1nc2c([nH]1)cc(cc2)Sc1ccccc1,0.6301499972213473,1.3000842641666306,-1.0868211670659949,2.3471211615086895,F
ClCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(n1)OC,0.6366360917488112,0.6934790190863317,0.11972594753342636,1.1535462359641961,F
CCCCCCCCc1cc(N(=O)=O)c(c(c1)N(=O)=O)OC(=O)C=CC,0.648408848112952,0.8090077671685814,,,T
COC(=O)c1cccc(c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(n1)N(C)C)C,0.6533395521969825,1.2066217621691122,-0.4481582357700469,1.7548373401640118,T
Clc1ccccc1c1nnc(nn1)c1ccccc1Cl,0.6552068956050922,1.2121139742688225,-1.1725705720773805,2.482984363287565,T
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1Cl,0.6567847019424058,1.204123085861569,-0.1476122669281854,1.461181670812997,F
CCOC(=O)C(OC(=O)c1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F)C,0.6601876210686988,0.9654517529015312,0.17744663794461601,1.1429286041927815,F
CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC1CC1,0.6618962865443556,1.8417279953479162,-0.9609331576528821,2.2847257307415934,F
Cc1nc(Nc2ccccc2)nc(c1)C1CC1,0.6671292114950437,0.8012879425395989,-0.6440774864572801,1.9783359094473676,T
ClCC(=O)N(c1c(C)cccc1C)Cn1cccn1,0.6694592332410035,0.8511401782561373,-0.16263441899500286,1.50155288547701,T
COC=C(c1ccccc1Oc1ncnc(c1)Oc1ccccc1C#N)C(=O)OC,0.6740181884144221,0.8115777853641719,-0.07075278430646614,1.4187891611353103,T
CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(cn2C1CC1)C(=O)O,0.6796570730409465,0.8541512434094563,,,T
CC(=CC1C(C1(C)C)C(=O)OCc1coc(c1)Cc1ccccc1)C,0.6833125393701998,0.8929820522371902,-0.09443024647457954,1.461055325214979,T
COCC(=O)N(c1c(C)cccc1C)C(C(=O)OC)C,0.6855791508967105,0.6502369560120504,0.09540069471209578,1.2757576070813252,T
Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,0.689462854982213,2.992124256232415,-0.6317212811070774,2.0106469910715035,T
COc1cccc(c1C)C(=O)NN(C(C)(C)C)C(=O)c1cc(C)cc(c1)C,0.689706314377704,-0.04743064015554219,0.3968765801547882,0.9825360486006198,F
C1CCN2C(C1)C1CCCCN1CC2,0.6947554352904071,2.528856738159874,0.04081371711346238,1.3486971534673518,T
ClCC#CCOC(=O)Nc1cccc(c1)Cl,0.703707834906496,-0.24142195171199538,-0.7785573719773504,2.1859730417903425,T
ClCC(=O)N(c1c(C)cccc1CC)COC(C)C,0.7069376952925306,0.40281883334761076,-0.33623862797236415,1.7501140185574253,F
OC(=O)Cc1cccc2c1cccc2,0.7169838220284362,-0.0812392609116973,-0.4540126700767061,1.8879803141335785,T
Clc1cccc(c1)c1ccccc1,0.7234523217829067,1.6736026866528875,-0.9396919364190497,2.386596579984863,T
ClC(=CC1C(C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)Cl,0.7332021283836491,1.0440453166077193,0.039095007739677,1.4273092490276211,F
Clc1cc(ccc1Oc1ccc(c(c1)C(=O)NS(=O)(=O)C)[N+](=O)[O-])C(F)(F)F,0.7379254776287595,1.4432475594325607,0.16164771050161264,1.3142032447559062,F
CCC(=O)Nc1ccc(c(c1)Cl)Cl,0.7452877098195152,1.0375833065542488,-1.206817784888529,2.6973932045275593,T
CO/C=C(\c1ccccc1Oc1ncnc(c1)Oc1ccccc1C#N)/C(=O)OC,0.7485674951389009,0.6897954111019945,0.09524361138981352,1.401891378887988,T
COC(=O)C(NC(=O)C(CC(=O)O)N)Cc1ccccc1,0.7519104696340169,0.3014732021092552,,,T
CCCCNC(=O)n1c(NC(=O)OC)nc2c1cccc2,0.7522440290012561,0.23355225509997868,-1.19463412727574,2.699122185278252,T
CCCCCCC(c1cc(cc(c1OC(=O)/C=C/C)[N+](=O)[O-])[N+](=O)[O-])C,0.754262779345339,0.7554012986711326,-0.03392904133700536,1.5424546000276833,T
CCc1ccccc1,0.7618006296813259,-0.5112953603900519,-0.22153062457831885,1.7451318839409706,T
CC(NC(=O)N1CC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl)C,0.7637598179628552,1.147770930510307,,,T
O=C(C(C)(C)C)C(n1ncnc1)Oc1ccc(cc1)Cl,0.7821597297486079,1.070034717984175,-0.0926422092186816,1.6569616687158975,T
COc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccc(cc1)OC,0.7881355860618516,0.4417235394286475,-1.428535244014769,3.004806416138472,T
CCCN(c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-])CCC,0.7887545559421374,1.0760827768868946,-0.8732858922426798,2.4507950041269546,F
CCN(c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O)CC(=C)C,0.8009768397820194,1.4258760926640153,-0.7933034562625418,2.3952571358265806,T
CC(Cc1ccc(cc1)C(C)(C)C)CN1CC(C)OC(C1)C,0.8078592225632175,2.2516879065790425,-0.8247259091622912,2.440444354288726,T
CCOC(=O)C1OC1(C)c1ccccc1,0.8156185615111546,0.0713276803117519,-1.4039196913743086,3.035156814396618,T
Clc1ccc(cc1)OS(=O)(=O)c1ccc(cc1)Cl,0.8173776190032935,2.083735603129189,-1.122191787685714,2.756947025692301,T
CCOc1cc(ccc1N(=O)=O)Oc1ccc(cc1Cl)C(F)(F)F,0.818325422868716,1.558351987474352,-0.19910294524842564,1.8357537909858577,T
COCC(N(c1c(C)cccc1CC)C(=O)CCl)C,0.8233561378191481,0.27691392283721084,-0.12012839705693734,1.7668406726952335,F
ClCC(=O)N(c1c(CC)cccc1CC)CNC(=O)C,0.824090633690674,0.6765828786495807,-0.4341429249378913,2.0823241923192395,T
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccsc1C(=O)OC,0.8373633375838915,1.1902114152572187,-0.17506571400974769,1.8497923891775305,F
CNC(=O)Oc1cccc2c1cccc2,0.8374049987654847,0.5255214895917043,-0.6828189041287801,2.3576289016597496,T
Nc1ccc(cc1)Cl,0.8433773984982906,1.1682256940684133,-0.9406406250400152,2.6273954220365967,T
O=C(NS(=O)(=O)c1c(C)cccc1C(=O)O)Nc1nc(OCC(F)(F)F)nc(n1)N(C)C,0.8495917963809803,1.1940711751182476,0.03273614162535132,1.6664474511366092,T
OC(C(C)(C)C)C(=Cc1ccc(cc1)Cl)n1ncnc1,0.8520670352102765,0.8694411001359859,-0.06936042303535372,1.7734944934559067,T
O=C(N(C)C)Nc1ccc(c(c1)Cl)Cl,0.8530428511617458,1.5893745854018753,-0.6800720692238147,2.3861577715473063,F
Clc1cc(ccc1Oc1ccc(c(c1)C(=O)O)[N+](=O)[O-])C(F)(F)F,0.8609844910077196,0.4613885686555222,-0.1854863464563865,1.9074553284718256,F
C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C.C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C(=O)OC)C,0.8634781964667488,1.212185432936977,-0.18410881892798403,1.9110652118614817,T
CC(OC(=O)Nc1cccc(c1)Cl)C,0.8698579874945749,-0.36925297501043064,-0.7686519234043276,2.5083678983934776,T
CCNC(=O)NC(=O)C(=NOC)C#N,0.8708047366662293,0.8156209193414036,,,T
CCCN(c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-])CCC,0.8773503289576654,1.1883104891669372,-0.45854037636323297,2.213241034278564,T
CC(NC(=S)[S])CNC(=S)S[Zn],0.8813428896541937,1.7630850363724944,0.0712939399398812,1.6913918393685061,T
CCOC(=O)COC(=O)c1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F,0.881853562247402,1.253093479525902,-0.020924421594495923,1.7846315460892999,F
