SMILES,LOAEL_measured_median,LOAEL_predicted,Prediction_interval_low,Prediction_interval_high,Warnings
COC(=O)c1ccccc1O,-0.0373634108269166,-0.3740330955456876,-1.953106175380171,1.878379353726338,T
CC(c1cc(ccc1O)C(c1ccc(c(c1)C(C)C)O)(C)C)C,-0.031354094670333205,1.0968340181230818,-0.7757449874101653,0.7130367980694988,T
CO/N=C(\c1ccccc1COc1ccccc1C)/C(=O)OC,-0.02848643156814238,-0.2291345059654671,-1.328870131387412,1.2718972682511274,F
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,-0.008899269423202868,-0.9503599855766129,-1.8528126585309592,1.8350141196845535,T
CC(OC(=O)Nc1ccccc1)C,-0.008851757487579921,0.7909678031634652,-1.588535538755681,1.5708320237805211,F
N=C(NC(=N)N)NCCc1ccccc1,-0.0024672316569589662,0.4489771869661306,-1.6904036961760782,1.6854692328621603,T
c1ccc(cc1)Nc1ccccc1,0.005069388170886006,0.7838147697594608,-2.653216416166703,2.6633551925084746,T
CCCOc1nn(c(=O)n1C)C(=O)[N-]S(=O)(=O)c1ccccc1C(=O)OC.[Na+],0.007495020503677158,-0.07532793416325864,-1.3884901605728897,1.4034802015802441,T
ClCC[N](C)(C)C,0.03879174887127968,-0.3507905474264569,-0.2602250989590958,0.33780859670165514,F
CC(C1(C)N=C(NC1=O)c1nc2ccccc2cc1C(=O)O)C,0.047431317435423205,0.49322784366936995,,,T
COc1nn(c(=O)n1C)C(=O)NS(=O)(=O)c1ccccc1OC(F)(F)F,0.0779869241522491,-0.40196888769519956,,,T
COc1ccc(cc1)N,0.08865014918599905,-0.5853366276411315,-1.2120070299334518,1.3893073283054498,T
Nc1ccc(cc1)O,0.09667709358632376,-0.7983951029360405,-1.0852868614826021,1.2786410486552495,T
COc1c(Cl)ccc(c1C(=O)O)Cl,0.09941013825983328,0.28377121583005716,-1.2245632484486204,1.4233835249682871,T
Cc1cccc(c1O)C,0.10439701280681192,1.3087946941073485,-1.006720945627316,1.2155149712409399,T
OCC1OC2OC3C(CO)OC(C(C3O)O)OC3C(CO)OC(C(C3O)O)OC3C(CO)OC(C(C3O)O)OC3C(OC(OC4C(OC(OC5C(OC(OC1C(C2O)O)C(O)C5O)CO)C(O)C4O)CO)C(O)C3O)CO,0.10859309328533293,-0.1491266997426143,-3.637436977746772,3.8546231643174376,T
COc1ccc(cc1NNC(=O)OC(C)C)c1ccccc1,0.10944947471947454,1.8865580460346785,-1.1593303754595115,1.3782293248984605,T
Oc1ccc(c(c1)C)C,0.13558519827458812,0.9408153823686288,-1.476499561167341,1.7476699577165173,T
COc1ccc(cc1N=Nc1c(O)c(cc2c1cccc2)C(=O)Nc1cccc(c1)N(=O)=O)N(=O)=O,0.14489088416349835,-0.6343160172184156,,,T
CCOC(=O)Cn1c(=O)sc2c1c(Cl)ccc2,0.17981117405802916,1.3372138456888123,-1.6618863624821913,2.0215087105982494,T
CO/N=C(/c1ccccc1COc1cc(C)ccc1C)\C(=O)NC,0.18701643123265155,1.1520080543334354,-0.8122213690313188,1.1862542314966218,T
O=C(Nc1cc(F)cc(c1)F)N/N=C(/c1ncccc1C(=O)O)\C,0.19092027134352724,-0.14983469671578495,,,T
CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(n1)OC,0.20475268882584932,0.5209576284133699,-1.248067447699797,1.6575728253514956,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1S(=O)(=O)CC,0.213485006386545,0.5521445556544645,-2.9062517936059877,3.3332218063790777,F
NCC(c1ccc(cc1)O)O,0.21348723910026143,-0.21274676478407128,-1.4195815747412341,1.8465560529417568,T
COC(=O)Nc1nc2c([nH]1)cc(cc2)S(=O)c1ccccc1,0.21731467015425324,2.197760066703943,-1.5513429031428436,1.98597224345135,F
[O-]S(=O)(=O)NC1CCCCC1.[Na+],0.22374415812688123,-1.2528772925637603,,,T
Clc1ccc(c(n1)C(=O)O)Cl,0.223798420638883,0.10720996964786836,,,T
Clc1cc(N)c(c(n1)C(=O)O)Cl,0.22379842063888303,-0.6840010770259624,,,T
CC(N(c1c(cc(cc1N(=O)=O)S(=O)(=O)N)N(=O)=O)C(C)C)C,0.22438227140350767,0.9296503667570981,,,T
C[N+]1(C)CCCCC1.[Cl-],0.2278303181404932,-0.45648377111502847,-0.5948351435449959,1.0504957798259822,T
CO/C=C(\c1ccccc1COc1cccc(n1)C(F)(F)F)/C(=O)OC,0.2580535446043831,0.6289117435565361,-0.16447332450083307,0.6805804137095993,T
Cn1cc(c2cccc(c2)C(F)(F)F)c(=O)c(c1)c1ccccc1,0.27855756470859444,1.062701827638619,-0.6353860408835521,1.192501170300741,T
O=N(=O)c1ccc(c(c1)N)C,0.2798909207365323,1.279187677997853,-1.1350907718409977,1.6948726133140624,T
OC(C(C)(C)C)C(n1cncn1)Oc1ccc(cc1)c1ccccc1,0.30228622223260687,1.130222820427892,-0.6581617742231756,1.2627342186883894,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)Nc1ccccc1C(=O)N(C)C,0.3098170684285942,-0.07114529045108281,-0.7297083051483864,1.3493424420055746,T
O=N(=O)c1cccc2c1cccc2,0.3102076734255796,0.020984577481043508,-0.9101208794426476,1.530536226293807,T
Clc1cnc2c(c1)ccc(c2C(=O)O)Cl,0.3241438075356474,-0.49516954484866715,-2.0535817212559957,2.7018693363272908,T
ClCC(=O)c1ccc(cc1)NC(=O)C,0.32633562056620036,-0.8730472649380243,-1.7495467571309478,2.4022179982633487,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)N(S(=O)(=O)C)C,0.3291611201363632,-0.12749354475678243,-0.7988937816099365,1.457216021882663,T
Nc1ccc2c(c1)nc1c(c2)ccc(c1)N,0.3304469044307838,0.6485515770908835,-1.3427273627328953,2.003621171594463,T
Clc1c(ccc(c1N)[N+](=O)[O-])Oc1ccccc1,0.3360528282941156,1.0749534075166756,-0.6975019603287009,1.369607616916932,T
COC(=O)CC(c1ccc(cc1)Cl)NC(=O)C(C(C)C)NC(=O)OC(C)C,0.34288537585602497,-0.39915433395821653,-1.523423874114597,2.2091946258266466,T
Nc1ccc(cc1)S(=O)(=O)Nc1nc(C)cc(n1)C,0.3438508356031837,0.926061809364747,,,T
Nc1ccc(c(c1)N(=O)=O)N,0.37428077731435716,0.24556756610630756,-1.3280284206304693,2.0765899752591834,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)Cc1ccccc1C(=O)O,0.3874549426882297,0.10815045306512698,-1.1344702939113378,1.9093801792877971,T
OC(=O)Cc1cccc2c1cccc2,0.3995278941612831,-0.0812392609116973,-0.9640531593220382,1.7631089476446045,T
CC(C1(C)N=C(NC1=O)c1ncccc1C(=O)O)C,0.40281054313165016,-0.2818738568701229,-1.6612351235259608,2.466856209789261,T
O=C(NS(=O)(=O)c1ccccc1C(=O)OC1COC1)Nc1nc(C)cc(n1)C,0.40759559295975767,0.6898804626531899,-0.7934761060020039,1.6086672919215192,T
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(n1)OC(F)F,0.41235390034217134,0.5244304978725236,-0.13417560296187747,0.9588834036462202,F
Cc1cc(C)cc(c1)C(=O)N(C(C)(C)C)NC(=O)c1ccc2c(c1C)CCCO2,0.4229033915540296,0.4343882750979413,-0.3216264217478409,1.1674332048559002,F
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1n2ccccc2nc1S(=O)(=O)CC,0.425805970572078,-0.4402319362267889,-0.8850278428981291,1.7366397840422851,T
O=N(=O)c1ccc(c(c1)N(=O)=O)C,0.43765487403998127,0.7289022077868816,-1.6467989364003295,2.5221086844802922,T
Fc1ccc(cc1)NC(=O)c1cccc(n1)Oc1cccc(c1)C(F)(F)F,0.4412154267111374,1.4927514860812132,-0.673422683557005,1.5558535369792799,T
COCC(N(c1c(C)cccc1CC)C(=O)CCl)C,0.45072751285546897,0.27691392283721084,0.023046720347261795,0.8784083053636762,F
Clc1ccc(cc1)Cl,0.4576840683230252,-0.3098004456017336,-0.7353991532345499,1.6507672898806003,F
Clc1nc(nc(n1)Cl)Nc1ccccc1Cl,0.4739085016763767,2.379457960150401,-0.8244133316916153,1.7722303350443687,T
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.47699986647005366,0.9198156615350678,-0.8894099929195847,1.843409725859692,T
CCN1CCN(CC1)c1cc2c(cc1F)c(=O)c(cn2C1CC1)C(=O)O,0.4774576284452489,1.1405974821668619,,,T
COC(=O)C(N(c1c(C)cccc1C)C(=O)Cc1ccccc1)C,0.47941564916610463,0.8496734635012924,0.025017376505732658,0.9338139218264766,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1C(=O)N(C)C,0.4806948825997438,-0.7065214948994436,-0.9194041804529395,1.8807939456524272,T
COCC(N(c1c(C)csc1C)C(=O)CCl)C,0.4812179476946011,1.7416261510318811,-0.3960369826493047,1.358472878038507,T
ClC(C(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl)Cl,0.4823578716048226,1.4152669128460449,,,T
NC1CCCCC1,0.5045261044727686,0.2237441581268812,-2.385031716640762,3.394083925586299,T
CCOc1cc(ccc1OCC)NC(=O)OC(C)C,0.5102509922860958,0.0840200858597756,-1.3242388390298574,2.344740823602049,T
O=c1[nH]c2CCCc2c(=O)n1C1CCCCC1,0.5124727267156218,0.2978797847408851,,,T
CCNC(=O)C(OC(=O)Nc1ccccc1)C,0.5339310968485222,0.6330356796840821,-1.1528509293053832,2.2207131230024277,T
N#Cc1c(N)nc(nc1N)NC1CC1,0.535979488431033,0.9368168120324242,,,T
Clc1cc(ccc1Oc1ccc(c(c1)C(=O)NS(=O)(=O)C)[N+](=O)[O-])C(F)(F)F,0.5421582612892619,1.4432475594325607,0.20064007082935476,0.8836764517491691,F
O=C1NS(=O)(=O)c2c1cccc2,0.5455291819842556,-1.293649779215835,-0.38777964839695056,1.4788380123654616,T
Cc1ccc(c2c1cccc2)C,0.5465229503730111,0.7623808700538108,-0.5486106758268019,1.6416565765728242,T
CC(c1ccccc1)C,0.5590944051236696,-0.5123601234558565,-0.7357945126745483,1.8539833229218874,T
Cc1nc(Nc2ccccc2)nc(c1)C1CC1,0.5642220732983821,0.8012879425395989,-0.9542246405102409,2.0826687871070053,T
Clc1ccc(c(c1)Cl)NC(=O)C1(CC1)C(=O)O,0.5684148739190298,1.031367642488918,-0.7561964287614047,1.8930261765994643,T
c1ccc(cc1)c1ccccc1OCC1CO1,0.5774341748397468,-0.3443333156812774,-0.9232042434708653,2.0780725931503587,T
COCN(c1c(CC)cccc1CC)C(=O)CCl,0.5869355508632035,1.2698758559694194,0.20608091598682915,0.9677901857395779,F
COc1ncc(c2n1nc(n2)S(=O)(=O)Nc1c(F)cccc1F)F,0.5903082382790861,-0.143545627238422,,,T
c1scc(n1)c1nc2c([nH]1)cccc2,0.5915735554916001,0.8266097485348047,-1.0966426026955465,2.279789713678747,T
COc1nc(C)nc(n1)N(C(=O)NS(=O)(=O)c1ccccc1C(=O)OC)C,0.6024442154259259,1.500120551043568,-0.4252059980288262,1.6300944288806778,F
ClCC(=O)N(c1c(C)cccc1C)Cn1cccn1,0.6063902174154905,0.8511401782561373,0.14159922567576977,1.071181209155211,T
CNc1cnn(c(=O)c1Cl)c1cccc(c1)C(F)(F)F,0.6070879284481314,0.9910514773227314,,,T
COC(=O)Nc1nc2c([nH]1)cc(cc2)Sc1ccccc1,0.619067643549198,1.3000842641666306,-1.0072943260704712,2.2454296131688674,F
c1ccc(cc1)c1ccccc1,0.6198014477758793,-0.2098365950696554,-0.43287010270526505,1.6724729982570237,T
Clc1cc(cnc1CCNC(=O)c1ccccc1C(F)(F)F)C(F)(F)F,0.6301836559385976,1.820333331309502,-0.8883437735574022,2.1487110854345977,T
CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC1CC1,0.6309901146930712,1.8417279953479162,-1.1373757362945482,2.399355965680691,F
CCOc1nc(nc(n1)NC)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,0.6363011927959046,0.29099307039793554,-0.3889633733468707,1.6615657589386799,F
CCCCCCCCc1cc(N(=O)=O)c(c(c1)N(=O)=O)OC(=O)C=CC,0.648408848112952,0.8090077671685814,,,T
ClCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(n1)OC,0.6528357844613403,0.6934790190863317,0.09588651925423375,1.2097850496684468,F
Clc1ccccc1c1nnc(nn1)c1ccccc1Cl,0.6662370533024556,1.2121139742688225,-1.0620403674390548,2.3945144740439663,T
C1CCN2C(C1)C1CCCCN1CC2,0.6667450878364007,2.528856738159874,-0.464025521535145,1.7975156972079465,T
CCOCCN(C(=C(C)C)c1ccccc1)C(=O)CCl,0.6709991571148688,1.2405588028663024,,,T
COC=C(c1ccccc1Oc1ncnc(c1)Oc1ccccc1C#N)C(=O)OC,0.6768132685926479,0.8115777853641719,-0.00784772573382364,1.3614742629191194,T
CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(cn2C1CC1)C(=O)O,0.6796570730409465,0.8541512434094563,,,T
ClCC#CCOC(=O)Nc1cccc(c1)Cl,0.6811769191391861,-0.24142195171199538,-0.7905899352206105,2.1529437734989827,T
Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,0.6822106242386506,2.992124256232415,-0.5911170523809214,1.9555383008582226,T
COC(=O)c1cccc(c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(n1)N(C)C)C,0.6857893525115413,1.2066217621691122,-0.5602188797126815,1.931797584735764,T
CC(Cc1ccc(cc1)C(C)(C)C)CN1CC(C)OC(C1)C,0.7056198788127626,2.2516879065790425,-0.7404124126923408,2.151652170317866,T
COc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccc(cc1)OC,0.7106133507605633,0.4417235394286475,-1.5103496084513366,2.931576309972463,T
Clc1ccc(cc1)S(=O)(=O)c1cc(Cl)c(cc1Cl)Cl,0.7186891394386332,0.18978765094763042,-1.0165809847325646,2.453959263609831,T
COCC(=O)N(c1c(C)cccc1C)C(C(=O)OC)C,0.7187357564144948,0.6502369560120504,0.07767121473530281,1.359800298093687,T
ClC(=CC1C(C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)Cl,0.7277017971107221,1.0440453166077193,0.1313164608641627,1.3240871333572817,F
CCOCN(c1c(C)cccc1CC)C(=O)CCl,0.7290324097773265,0.6687866205177715,-0.321230257568451,1.7792950771231042,F
CO/N=C(\c1ccccc1CO/N=C(/c1cccc(c1)C(F)(F)F)\C)/C(=O)OC,0.7361943468595109,1.138298355243177,-0.1672269683808839,1.6396156620999056,T
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1CCC(F)(F)F,0.7422999441462453,0.6990959232648295,-0.1580906748729186,1.6426905631654094,F
CO/C=C(\c1ccccc1Oc1ncnc(c1)Oc1ccccc1C#N)/C(=O)OC,0.762982839166081,0.6897954111019945,0.0905153733877988,1.4354503049443632,T
CON(C(=O)Nc1ccc(cc1)Br)C,0.7678993348825331,1.5797464954135645,-0.41469039505462546,1.9504890648196918,T
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1Cl,0.7709400971920648,1.204123085861569,-0.22449664684307147,1.766376841227201,F
CCc1ccccc1,0.7724010680406048,-0.5112953603900519,-0.26210499772951046,1.80690713381072,T
[O-][N+](=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],0.7775318059350346,1.2044119266519366,-0.11910531170048788,1.674168923570557,T
CCCCNC(=O)n1c(NC(=O)OC)nc2c1cccc2,0.7801853694855875,0.23355225509997868,-1.0186048157594025,2.5789755547305777,T
Nc1nc(NC2CC2)nc(n1)N,0.7822781884573954,0.535979488431033,0.05733572834669132,1.5072206485680995,T
OC(=O)c1ccccc1N,0.7838147697594608,-1.3023309286843994,,,T
CCOC(=O)CN(c1c(CC)cccc1CC)C(=O)CCl,0.7846665683210166,0.794903952421516,-0.3938716885016367,1.9632048251436698,T
CC(OC(=O)Nc1cccc(c1)Cl)C,0.7936724911514963,-0.36925297501043064,-0.7062593172654323,2.293604299568425,T
CON(C(=O)Nc1ccc(cc1)Cl)C,0.8027061818015132,2.0307005985741227,-0.6036587948320916,2.209071158435118,T
COc1nc(nc(n1)C)NC(=O)[N-]S(=O)(=O)c1cc(I)ccc1C(=O)OC.[Na+],0.8059112197575553,1.2508978152709322,-0.14592925438524573,1.7577516939003563,T
Clc1ccc(cc1)OS(=O)(=O)c1ccc(cc1)Cl,0.8132807687155307,2.083735603129189,-1.0404722320306736,2.667033769461735,T
CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CCCl,0.8210380365547978,0.2448724686893053,-1.6338529896302931,3.2759290627398885,F
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccsc1C(=O)OC,0.8219251428304394,1.1902114152572187,-0.2605992973596484,1.904449583020527,F
ClCC(=O)N(c1c(CC)cccc1CC)CNC(=O)C,0.8229068410737765,0.6765828786495807,-0.37391516713638273,2.019728849283936,T
Clc1cccc(c1)c1ccccc1,0.8288548928284842,1.6736026866528875,-0.837363073777756,2.4950728594347247,T
Fc1ccc(c(c1)F)NC(=O)c1cccnc1Oc1cccc(c1)C(F)(F)F,0.8327989425376378,0.5180846348916255,-0.45087137744180483,2.1164692625170805,T
O=C(NS(=O)(=O)c1c(C)cccc1C(=O)O)Nc1nc(OCC(F)(F)F)nc(n1)N(C)C,0.8408488487001681,1.1940711751182476,-0.10304914682178756,1.7847468442221237,T
CC(OC(=O)C(c1ccc(cc1)Br)(c1ccc(cc1)Br)O)C,0.8481735808923968,1.2174242750644266,,,T
CCC(=O)Nc1ccc(c(c1)Cl)Cl,0.8518098939855326,1.0375833065542488,-0.9754565169002857,2.679076304871351,T
Cl/C=C/CO/N=C(\C1=C(O)CC(CC1=O)CC(SCC)C)/CC,0.8521921257738965,0.6216929651431873,0.23808823708160476,1.466296014466188,T
ClCC(=O)N(c1c(C)cccc1CC)COC(C)C,0.8561034328193775,0.40281883334761076,-0.46870034547104567,2.1809072111098007,F
CC(NC(=S)[S])CNC(=S)S[Zn],0.8639487582007465,1.7630850363724944,-0.015830497817380107,1.7437280142188731,T
Nc1ccc(cc1)Cl,0.8683235161759386,1.1682256940684133,-1.023490335956909,2.7601373683087864,T
CCN(c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O)CC(=C)C,0.8701786881443067,1.4258760926640153,-0.5462409882247145,2.2865983645133277,T
CCNC(=O)NC(=O)C(=NOC)C#N,0.8708047366662293,0.8156209193414036,,,T
CCCN(c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-])CCC,0.874363981590502,1.0760827768868946,-1.485869212056512,3.234597175237516,F
COCCN(c1c(C)cccc1C)C(=O)CCl,0.8745258987040796,0.21190236661970266,-0.19718450162137136,1.9462362990295305,T
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,0.8749681702915962,0.34459526699145665,0.020363176665808336,1.7295731639173841,F
CON=C(c1ccccc1CON=C(c1cccc(c1)C(F)(F)F)C)C(=O)OC,0.8752391715984014,0.8328895214033427,0.02521197024736266,1.7252663729494402,T
OC(C(C)(C)C)C(=Cc1ccc(cc1)Cl)n1ncnc1,0.8767180742620019,0.8694411001359859,0.03030180372350677,1.723134344800497,T
O=C(C(C)(C)C)C(n1ncnc1)Oc1ccc(cc1)Cl,0.8793138422124165,1.070034717984175,-0.023353086531849088,1.781980770956682,T
CCOC(=O)c1cn2nc(cc2nc1C)OP(=S)(OCC)OCC,0.8801607345536885,1.750413334955077,-1.7441172640196219,3.504438733126999,T
CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC,0.8813361300031591,1.7930123052435918,-0.39815512734682523,2.1608273873531436,F
Clc1cc(cnc1Nc1c(cc(c(c1[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,0.8834923345875407,2.080976620995296,-0.12672861364007093,1.8937132828151524,T
CCOC(=O)COC(=O)c1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F,0.8838984086802901,1.253093479525902,0.470754131319263,1.2970426860413173,F
CCCN(c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-])CCC,0.8850296866449501,1.1883104891669372,-0.2732101197707004,2.043269493060601,T
Clc1cc(ccc1Oc1ccc(c(c1)C(=O)[O-])[N+](=O)[O-])C(F)(F)F.[Na+],0.8909735589551232,0.3286512527182731,-0.04251842730034816,1.8244655452105945,F
