SMILES,LOAEL_measured_median,LOAEL_predicted,Prediction_interval_low,Prediction_interval_high,Warnings
Cc1cc(C)cc(c1)C(=O)N(C(C)(C)C)NC(=O)c1ccc2c(c1C)CCCO2,0.38095717046966415,0.4343882750979413,-0.38448362966024274,1.146397970599571,F
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(n1)OC(F)F,0.39006955976996116,0.5244304978725236,-0.021429485352290834,0.8015686048922132,F
O=N(=O)c1ccc(c(c1)N)C,0.39600836816963375,1.279187677997853,-0.924622554256548,1.7166392905958157,T
CCOc1nc(nc(n1)NC)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,0.40626779711676736,0.29099307039793554,-0.0645281004892937,0.8770636947228284,F
CCOc1nc(F)cc2n1nc(n2)S(=O)(=O)Nc1c(Cl)cccc1C(=O)OC,0.4112366251315024,0.1213920435061682,-1.117952109448208,1.940425359711213,T
COC(=O)NS(=O)(=O)c1ccc(cc1)N,0.41941854236872533,0.10690988899790645,-1.3011619350111878,2.1399990197486387,T
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,0.4204097993734038,0.7455486046549836,-0.07931036198166513,0.9201299607284728,T
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)Cc1ccccc1C(=O)O,0.42440236912828544,0.10815045306512698,-1.0930304507373299,1.9418351889939007,T
CC(C1(C)N=C(NC1=O)c1ncccc1C(=O)O)C,0.4454057889061529,-0.2818738568701229,-1.2709594112022746,2.16177098901458,T
COC(=O)Nc1nc2c([nH]1)cc(cc2)Sc1ccccc1,0.44899635672954125,1.3000842641666306,-1.4674072362433235,2.365399949702406,F
Fc1ccc(cc1)NC(=O)c1cccc(n1)Oc1cccc(c1)C(F)(F)F,0.45582228610164066,1.4927514860812132,-0.5780410551920182,1.4896856273952994,T
Clc1c(ccc(c1N)[N+](=O)[O-])Oc1ccccc1,0.4563486852545095,1.0749534075166756,-0.48257908314939496,1.395276453658414,T
CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC1CC1,0.4585080545147613,1.8417279953479162,-0.9324411621747135,1.849457271204236,F
OC(=O)c1ccc(cc1N)N(=O)=O,0.4585753284573386,-0.8133274093241547,-1.6565597668356664,2.5737104237503434,T
O=C1NS(=O)(=O)c2c1cccc2,0.4604108940991281,-1.293649779215835,-0.22277449208718686,1.1435962802854431,T
CC(OC(=O)Nc1ccccc1)C,0.4662172587186308,0.7909678031634652,-1.1232504207994547,2.055684938236716,T
Nc1ccc(c(c1)N(=O)=O)N,0.4745983256283642,0.24556756610630756,-1.1440612072329168,2.093257858489645,T
Clc1ccc(c(c1)Cl)NC(=O)C1(CC1)C(=O)O,0.4759913391944048,1.031367642488918,-0.9611073640731618,1.9130900424619715,T
CCN1CCN(CC1)c1cc2c(cc1F)c(=O)c(cn2C1CC1)C(=O)O,0.4774576284452489,1.1405974821668619,,,T
CCOc1cc(ccc1OCC)NC(=O)OC(C)C,0.47807367632251063,0.0840200858597756,-1.5085165707843358,2.464663923429357,T
ClC(C(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl)Cl,0.4823578716048226,1.4152669128460449,,,T
CCOCCN(C(=C(C)C)c1ccccc1)C(=O)CCl,0.4910093939218424,1.2405588028663024,0.17475615253185545,0.8072626353118293,T
COc1nn(c(=O)n1C)C(=O)NS(=O)(=O)c1ccccc1OC(F)(F)F,0.49106519223979983,-0.40196888769519956,-0.9342968556044086,1.9164272400840083,T
COC(=O)c1cccc(c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(n1)N(C)C)C,0.4948114256223356,1.2066217621691122,-0.6731758560817521,1.6627987073264232,T
COCC(N(c1c(C)cccc1CC)C(=O)CCl)C,0.5036208992453899,0.27691392283721084,-0.3736576073713449,1.3808994058621247,F
COCC(N(c1c(C)csc1C)C(=O)CCl)C,0.5119227085938407,1.7416261510318811,-0.3529244643877416,1.376769881575423,T
O=c1[nH]c2CCCc2c(=O)n1C1CCCCC1,0.5124727267156218,0.2978797847408851,,,T
CCOC(=O)CN(c1c(CC)cccc1CC)C(=O)CCl,0.5188122486484509,0.794903952421516,-0.7718099613504171,1.8094344586473188,T
CCCSc1ccc2c(c1)[nH]c(n2)NC(=O)OC,0.5216595842304004,1.1227611514363303,-0.8822473013725423,1.925566469833343,F
ClCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(n1)OC,0.5235173514242231,0.6934790190863317,0.08800413586907674,0.9590305669793694,F
[O-][N+](=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],0.5244830540045243,1.2044119266519366,-0.5253084085185445,1.574274516527593,T
O=N(=O)c1ccc(c(c1)N(=O)=O)C,0.5265053830500899,0.7289022077868816,-1.309996902724165,2.363007668824345,T
COCN(c1c(CC)cccc1CC)C(=O)CCl,0.5311931487684218,1.2698758559694194,0.08552106343355464,0.9768652341032891,F
O=C(NS(=O)(=O)c1ccccc1C(=O)OC1COC1)Nc1nc(C)cc(n1)C,0.5423982826183364,0.6898804626531899,-0.7641691954601157,1.8489657606967886,T
CCCCNC(=O)n1c(NC(=O)OC)nc2c1cccc2,0.5476115091717373,0.23355225509997868,-1.6815308985887183,2.7767539169321926,T
CCNC(=O)C(OC(=O)Nc1ccccc1)C,0.5640867364911263,0.6330356796840821,-1.0537300851155402,2.181903558097793,T
Clc1ccc(cc1)Cl,0.5705844296358971,-0.3098004456017336,-0.8535324267884574,1.9947012860602515,F
Clc1ccc(cc1)OS(=O)(=O)c1ccc(cc1)Cl,0.5725596493987061,2.083735603129189,-0.9127496552901543,2.0578689540875663,T
COC(=O)C(N(c1c(C)cccc1C)C(=O)Cc1ccccc1)C,0.5859831359880346,0.8496734635012924,-0.024904799292971846,1.1968710712690411,T
CCCCCCCCc1cc(N(=O)=O)c(c(c1)N(=O)=O)OC(=O)C=CC,0.5949126228338617,0.8090077671685814,,,T
c1scc(n1)c1nc2c([nH]1)cccc2,0.5986224387028536,0.8266097485348047,-0.9506516171816943,2.1478964945874015,T
CCSC(CC1CC(=O)C(C(=O)C1)C(=NOCC)CCC)C,0.6009283980373143,1.2961242226802938,0.5025109797069967,0.699345816367632,T
CNc1cnn(c(=O)c1Cl)c1cccc(c1)C(F)(F)F,0.6070879284481314,0.9910514773227314,,,T
COc1nc(C)nc(n1)N(C(=O)NS(=O)(=O)c1ccccc1C(=O)OC)C,0.6080597035228043,1.500120551043568,-0.5028197970706859,1.7189392041162943,F
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1Cl,0.6189109259705045,1.204123085861569,0.1363768201425516,1.1014450317984572,F
Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,0.6352308424195907,2.992124256232415,-0.605115568970785,1.8755772538099664,T
ClCC(=O)N(c1c(C)cccc1C)Cn1cccn1,0.6363834326443535,0.8511401782561373,-0.1391347305531312,1.4119015958418382,T
COCC(=O)N(c1c(C)cccc1C)C(C(=O)OC)C,0.6445538066519494,0.6502369560120504,-0.015252332723781237,1.30435994602768,T
COc1nc(nc(n1)C)NC(=O)[N-]S(=O)(=O)c1cc(I)ccc1C(=O)OC.[Na+],0.6563485984734936,1.2508978152709322,-0.8777134165592257,2.190410613506213,F
ClCC(=O)N(c1c(CC)cccc1CC)CNC(=O)C,0.6646166129121222,0.6765828786495807,-0.5624679659923167,1.8917011918165612,T
COC=C(c1ccccc1Oc1ncnc(c1)Oc1ccccc1C#N)C(=O)OC,0.6689771743220649,0.8115777853641719,-0.13322331512733487,1.4711776637714649,T
CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(cn2C1CC1)C(=O)O,0.6796570730409465,0.8541512434094563,,,T
COc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccc(cc1)OC,0.6834350702429716,0.4417235394286475,-1.750445833655502,3.1173159741414453,T
COc1cccc(c1C)C(=O)NN(C(C)(C)C)C(=O)c1cc(C)cc(c1)C,0.6862567408605,-0.04743064015554219,0.3276798452208564,1.0448336365001436,F
CC(=CC1C(C1(C)C)C(=O)OCc1coc(c1)Cc1ccccc1)C,0.6863595469279573,0.8929820522371902,-0.13480288464573276,1.5075219785016474,T
c1ccc(cc1)c1ccccc1,0.6885812174010407,-0.2098365950696554,-0.30109836874842055,1.678260803550502,T
CC1OC(C)CN(C1)C1CCCCCCCCCCC1,0.6943590965544872,0.3159000388714622,-0.46357600791749576,1.8522942010264702,T
ClCC#CCOC(=O)Nc1cccc(c1)Cl,0.6965783130417343,-0.24142195171199538,-0.9445122054539227,2.3376688315373912,T
Cc1nc(Nc2ccccc2)nc(c1)C1CC1,0.7000747900250127,0.8012879425395989,-1.1105652279873297,2.510714808037355,T
O=C(NS(=O)(=O)c1c(C)cccc1C(=O)O)Nc1nc(OCC(F)(F)F)nc(n1)N(C)C,0.7001196831195723,1.1940711751182476,-0.12428498259633736,1.5245243488354818,T
Nc1nc(NC2CC2)nc(n1)N,0.7036626891256305,0.535979488431033,-0.09136105293999186,1.4986864311912527,T
OC(=O)Cc1cccc2c1cccc2,0.704538281045213,-0.0812392609116973,-0.22638971139972264,1.6354662734901486,T
Clc1nc(nc(n1)Cl)Nc1ccccc1Cl,0.7068427051358388,2.379457960150401,-0.35683269371534276,1.7705181039870204,T
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1CCC(F)(F)F,0.7080734623592619,0.6990959232648295,-0.29200216242288635,1.7081490871414102,F
Fc1ccc(c(c1)F)NC(=O)c1cccnc1Oc1cccc(c1)C(F)(F)F,0.7197654189497226,0.5180846348916255,-0.671345349157931,2.110876187057376,T
Cl/C=C/CO/N=C(\C1=C(O)CC(CC1=O)CC(SCC)C)/CC,0.7287063645194414,0.6216929651431873,0.11749090850189703,1.3399218205369858,T
CNC(=O)Oc1cccc2c1OC(O2)(C)C,0.7334405141564707,2.4456562348692845,-0.4174501015294193,1.8843311298423608,T
Clc1ccc(cc1)S(=O)(=O)c1cc(Cl)c(cc1Cl)Cl,0.7377442730616707,0.18978765094763042,-0.895613924302508,2.3711024704258494,T
CO/N=C(\c1ccccc1CO/N=C(/c1cccc(c1)C(F)(F)F)\C)/C(=O)OC,0.7380929126154663,1.138298355243177,-0.03885503948349711,1.5150408647144298,T
CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC,0.7442370502873089,1.7930123052435918,-0.5168889755674738,2.0053630761420917,F
CCOCN(c1c(C)cccc1CC)C(=O)CCl,0.747099026310388,0.6687866205177715,-0.61605175943881,2.1102498120595863,F
CCCCCCC(c1cc(cc(c1OC(=O)/C=C/C)[N+](=O)[O-])[N+](=O)[O-])C,0.7481121680474703,0.7554012986711326,-0.35995061319624333,1.8561749492911839,T
c1ccc(cc1)c1ccccc1OCC1CO1,0.7507477146553757,-0.3443333156812774,-0.4294153750561137,1.930910804366865,T
CCc1ccccc1,0.7709796667995777,-0.5112953603900519,-0.2657318904393128,1.8076912240384684,T
Clc1ccccc1c1nnc(nn1)c1ccccc1Cl,0.7739379029934449,1.2121139742688225,-1.0457707005328007,2.5936465065196908,T
CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1,0.7895860349754286,1.2827069197448362,0.20518409516943292,1.373987974781424,T
Clc1cc(ccc1Oc1ccc(c(c1)C(=O)NS(=O)(=O)C)[N+](=O)[O-])C(F)(F)F,0.792226522272233,1.4432475594325607,0.2565665577241931,1.3278864868202729,F
CCC(=O)Nc1ccc(c(c1)Cl)Cl,0.7932760821525315,1.0375833065542488,-1.2970997530671173,2.8836519173721804,T
Cc1cc(C)nc(n1)Nc1ccccc1,0.8034018465246969,-0.04497070529276922,0.6152291368976534,0.9915745561517405,T
ClCC(=O)N(c1c(C)cccc1CC)COC(C)C,0.8088089053262942,0.40281883334761076,-0.1293840821727128,1.7470018928253013,F
CCN(c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O)CC(=C)C,0.8196777059382006,1.4258760926640153,-0.5278860408205162,2.167241452696917,T
[S-]C(=S)NCCNC(=S)[S-].[Zn+2],0.8232525657898726,1.3505969838253369,-0.07766014165826607,1.7241652732380113,T
CCCN(c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-])CCC,0.8317920284423947,1.0760827768868946,-1.1247741704303549,2.788358227315144,F
CCSC(CC1CC(=O)C(=C(NOCC=CCl)CC)C(=O)C1)C,0.8323830604729611,0.5889412820108947,,,T
CC(Cc1ccc(cc1)C(C)(C)C)CN1CC(C)OC(C1)C,0.8356269120413113,2.2516879065790425,-1.3153329797713975,2.98658680385402,T
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccsc1C(=O)OC,0.8391548887796884,1.1902114152572187,-0.1711565884534535,1.8494663660128303,F
OC(=O)C(Oc1ccc(cc1C)Cl)C,0.8391581078649382,1.5913530743442346,-0.39759516783785087,2.0759113835677274,F
Cn1nc(c(c1)C(=O)Nc1ccccc1C1CC1C1CC1)C(F)F,0.8427187097458063,0.6942188487450178,0.3130005290045974,1.3724368904870152,T
Nc1ccc(cc1)Cl,0.8435802709216514,1.1682256940684133,-0.9752188097391753,2.6623793515824783,T
CC(OC(=O)Nc1cccc(c1)Cl)C,0.8570083469739711,-0.36925297501043064,-0.7117006028744808,2.425717296822423,T
CON=C(c1ccccc1CON=C(c1cccc(c1)C(F)(F)F)C)C(=O)OC,0.8575681958063497,0.8328895214033427,-0.1917578164759417,1.906894208088641,T
COCCN(c1c(C)cccc1C)C(=O)CCl,0.8597698970499157,0.21190236661970266,-0.07986739338500182,1.7994071874848332,T
CCOC(=O)C1OC1(C)c1ccccc1,0.8620442550796871,0.0713276803117519,-1.4028825635002424,3.126971073659617,T
CC(C1C2CCC1c1c2cccc1NC(=O)c1cn(nc1C(F)F)C)C,0.864733615130368,1.8152234217491505,0.39705765268156434,1.3324095775791716,T
CCCN(c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-])CCC,0.8688268971646067,1.1883104891669372,-0.4598939130083137,2.1975477073375274,T
CCNC(=O)NC(=O)C(=NOC)C#N,0.8708047366662293,0.8156209193414036,,,T
OC(=O)COc1ccc(cc1C)Cl,0.8743198674201536,1.3619681642499644,-0.623014435824109,2.3716541706644163,T
CCOC(=O)Nc1cccc(c1)OC(=O)Nc1ccccc1,0.8767883298243391,1.9724057881737742,-0.43841545347945754,2.1919921131281357,T
OC(C(C)(C)C)C(=Cc1ccc(cc1)Cl)n1ncnc1,0.8774633569856071,0.8694411001359859,-0.0046146107358723265,1.7595413247070866,T
CC(c1ccccc1)C,0.8797513418753954,-0.5123601234558565,-0.3154844995544873,2.074987183305278,T
O=C(N(C)C)Nc1ccc(c(c1)Cl)Cl,0.8855828708993895,1.5893745854018753,-0.6933207003164775,2.4644864421152564,F
