SMILES,LOAEL_mmol_kg_bw_day
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,0.05398319600278186
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,0.0001312648375209092
CN(=C1C(C=C2)=CC=C2)N(C)C(=C1)C(C=C3)=CC=C3,0.49533572071941767
O=C(NC(=O)c(c(F)ccc1)c1F)Nc(ccc(c2)Cl)c2,0.025749696789273527
CC1=C(C)S(=O)(=O)CCS1(=O)=O,0.047557630336441704
O=C(NC)CSP(OC)(OC)=S,0.001090477150926923
COc1ccc(N)c(OC)c1,1.8018201517132568
COP(=O)OC,0.9086866261501474
CC(=C(N(=O)=O)C=C1N(=O)=O)C=C1,0.1866762157041476
CN(C)C(=O)C(c1ccccc1)c2ccccc2,0.1253592168358431
N(c(cccc1)c1)c(cccc2)c2,0.1831908345016181
C(C=C1)(=N(C=C1)CC2)C(N2=C3)=CC=C3,0.002984821462389602
CCOP(=S)(OCC)SCCSCC,0.00036442614798427517
NC(=S)NNC(N)=S,6.303842268414009
O=C(N(C)C)Nc(ccc(c1Cl)Cl)c1,0.02574063309087087
O=P(O)(O)CCCl,1.0381053884590363
O=C(OCC)C(O1)C1(c(cccc2)c2)C,0.8485352051922984
COC(=O)NC(=NC1=C2)NC1=CC(=C2)SC(C=C3)=CC=C3,0.050108966959550236
CN1C=C(c2ccccc2)C(=O)C(c3cc(C(F)(F)F)ccc3)=C1,0.07591497971688389
c1cc(C(F)(F)F)cc(Cl)c1NC(C(C)C)C(=O)OC(C(#N))c2cccc(Oc3ccccc3)c2,0.004971041792562443
S=P(OCC)(Sc1ccccc1)CC,0.006414179135682054
n1c(C)nc(OC)nc1NC(=O)NS(=O)(=O)c2ccsc2C(=O)OC,0.06453419527613821
C(C(C(C(C1Cl)Cl)Cl)Cl)(C1Cl)Cl,0.017192183580611947
O=N(=O)N(CN1N(=O)=O)CN(C1)N(=O)=O,0.006753217705640206
O=C(N=C(N(C1(=O))C)N(C)C)N1C(CCCC2)C2,0.19816672003956992
n(c(c(ccc1)cc2)c1O)c2,0.9851335765350275
c1cc(Cl)cc(Cl)c1C(OCC=C)Cn2cncc2,0.13459866849613178
COc1cccc(OC)c1C(=O)Nc2onc(C(C)(CC)CC)c2,0.15252975563710267
n1c(OC)cc(OC)nc1NC(=O)NS(=O)(=O)Cc2ccccc2C(=O)OC,0.7529208210920754
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0.1513509494941276
CN(C)(CCC1)CC1,1.3133857473480115
O=P(SCCCC)(SCCCC)SCCCC,0.003974424546249488
COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C,0.22374845318219344
S=P(OC)(OC)SCN1C(=O)SC(OC)=N1,0.006615259485207122
CNC(=O)ON=C(C)SC,0.061648442359631114
COP(=S)(OC)Oc1ccc(cc1)N(=O)(=O),0.0009498211030948742
O=C1N(N)C(SC)=NN=C1C(C)(C)C,0.06999926640768805
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0.005252325112411575
OC(C(N)C1O)C(C)OC1(C)OC(CC(C)(C(C2O)C(O)=O)OC(O)(C2)CC(O)CC(C)(O3)C3C=C4)C=CC=CC=CC=CCC(C)OC4=O,0.10172294366080416
O=N(=O)c(ccc(c1N)C)c1,0.05257947683683445
O=N(=O)c(c(N)ccc1N)c1,0.5681125108300529
O=C(O)C(=C(N)C=C1N(=O)=O)C=C1,6.506215164982792
O=N(=O)c(c(c(ccc1)cc2)c1)c2,0.952831491808421
c12c(N=Nc3ccccc3)c(O)ccc1cc(S(=O)(=O)O)cc2,0.5482080783455129
CC(C)Oc1cc(c(Cl)cc1Cl)N2N=C(OC2(=O))C(C)(C)C,0.01448347496337274
CNC(=O)ON=C(SC)C(=O)N(C)C,0.02280382932847922
CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,0.012016729209736626
Oc(c(c(c(c1Cl)Cl)Cl)Cl)c1Cl,0.037546481605565646
NC(=N)NC(=N)NCCc1ccccc1,0.35564719019232227
COP(=S)(OC)SCN2C(=O)c1ccccc1C2(=O),0.06302765174348351
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,0.041042640567373466
ClC3C6(Cl)C4C2C1OC1C5C2C3(Cl)C(Cl)(C45)C6(Cl)Cl,0.0018377077252927285
O=C(OC(=O)c1cccc2)c12,8.000509872156579
Nc1c(Cl)c(Cl)nc(C(=O)(O))c1Cl,0.24848916516834604
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,0.008187766847509327
Nc3ccc2cc1ccc(N)cc1nc2c3,0.22461542255370148
CCC(=O)Nc1ccc(Cl)c(Cl)c1,0.09170952329114665
Clc1cc(Cl)ccc1C2(Cn3ncnc3)OC(CCC)CO2,0.07305234130123987
O=C(N)c(nccn1)c1,6.408762052980724
Oc1cc(O)c2C(=O)C(O)=C(c3cc(O)c(O)cc3)Oc2c1,6.729846937340625
CCC(O)(C)C#C,0.4687038301254292
CC(C(NCC)=C1)=CC(C1=O2)=C(C(C2=C3)=CC(C)=C3NCC)C(=CC=C4)C(=C4)C(=O)OCC,0.027053999376946393
O=C(NS(=O)(=O)c1cccc2)c12,19.66323569952698
c1cc(Cl)ccc1C2SC(=O)N(C(=O)NC3CCCCC3)C2C,0.4534134152107278
n(c(nc(n1)NCC)NCC)c1Cl,0.024794616275543167
O=[S](NC1CCCCC1)(=O)[O-].[Na+],17.900880706433757
O=C(OCC(C1OCC(C1O)O)O)CCCCCCCCCCC,19.866710908558982
O(CC1O)C(C1O)C(O)COC(=O)CCCCCCCCCCCCCCCCC,16.727105323218392
O=S(=O)(Nc(nc(cc1C)C)n1)c(ccc(N)c2)c2,0.1185642260256668
CCNc1nc(NC(C)(C)C)nc(SC)n1,0.06214876624755196
Oc(c(cc(c1)C(C)(C)C)Cl)c1,1.1697007223226876
C(C(Cl)Cl)(Cl)Cl,0.6434343954290421
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,0.2732525485855328
CCN(CC)C(=O)SCc1ccc(Cl)cc1,0.019396419126203733
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.09345959256991566
N(C(=S)SSC(N(C)C)=S)(C)C,0.06238747379310184
c12OC(CCCC(C)CCCC(C)CCCC(C)C)(C)CCc1c(C)c(OC(=O)C)c(C)c2C,4.230630449818821
Cc1cc(N)ccc1NOS(O)(=O)=O,0.8431459792705229
C(Br)(C(Br)(Br)Br)C1C(C)(C)C1C(=O)OC(C(#N))c2cccc(Oc3ccccc3)c2,0.004511229623452476
O=C(O)COc(c(cc(c1Cl)Cl)Cl)c1,0.03914162418169542
FC(F)(F)C(=CC(N(=O)=O)=C1N(C(C)C)C(C)C)C=C1N(=O)=O,0.1193036069506878
Cc1cc(C)c(N)cc1C,0.46595489467866197
CC(O)(C(O)C(O1)C)CC1(C)OC(C(C)O2)C(C(O)C2(C)OC(C(C)C(O)CC(=O)OC(CC)C3COC(C(OC)C4OC)OC(C)C4O)C(CC=O)CC(C)C(=O)C=CC(=C3)C)N(C)C,0.5295750507618869
c1c(Cl)cc(Cl)cc1N2C(=O)C(C)(C=C)OC2(=O),0.25479642918707424
O=C(OC(CCCC(O)CCCCCc1cc(O)cc2O)C)c12,0.0006203550142861557
COC(=O)C1(C2=CC=CC=C2C3=C1C=C(C=C3)Cl)O,0.546052144921948
CC(C(=O)O)OC1=CC(=CC=C1)Cl,0.4984573741185779
P12P3P1P23,11.881024454247726
C(CO)O,6.44456130582279
CCCCOCC(C)OCC(C)O,0.6726932978936081
C(CO)O,32.22280652911395
C(CO)O,14.822491003392418
[O-][As](=O)([O-])[O-],0.044990181342823746
[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,0.007657523838454347
N(C(=S)SSC(N(C)C)=S)(C)C,0.04783039657471141
COP(=O)(N)SC,0.006377136181192296
N(C(=S)SSC(N(C)C)=S)(C)C,0.02275063210988447
COP(=O)(NC(=O)(C))SC,0.1910836440808347
C1=CC=C(C=C1)NC(=O)NC2=CN=NS2,0.13620822278144273
CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,0.0014476216329334154
CC(=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC)SC,0.02821118623185781
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,0.004928609097226672
NC(CCCC1)C1,0.5898716318329822
CN1C=C(c2ccccc2)C(=O)C(c3cc(C(F)(F)F)ccc3)=C1,0.09868947363194906
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,0.0012201709684038192
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,0.5120902983161549
OC(=O)CNCP(O)(O)=O,5.914602135360638
C1CNC(=S)N1,0.0022514113902230405
O=C(N(OC)C)Nc(ccc(c1Cl)Cl)c1,0.025090939601491648
C1=CC=C2C(=C1)NC(=S)S2,4.484270077422418
CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,0.028523647387248163
c(c(c(c(c1Cl)Cl)Cl)Cl)(c1Cl)Cl,0.0010183220720957982
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,0.36163948246786254
C1=CC(=CC=C1Cl)Cl,2.0407891160090657
CC(C)OC(=O)NC1=CC(=CC=C1)Cl,2.340158076742021
COP(=O)(OC)OC=C(Cl)Cl,0.009729574839301364
CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,0.001442007505168395
CNC(=O)N(C)c1nnc(s1)C(C)(C)C,0.1751969016077557
CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,0.7386866446932013
CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl,0.03828744186371015
CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C,0.028782768433509572
C(#N)c(c(c(c(c1C(#N))Cl)Cl)Cl)c1Cl,0.015042627044387032
O=C(OCC)C(O)(c(ccc(c1)Cl)c1)c(ccc(c2)Cl)c2,0.056582904287311254
O=C(N(C)C)Nc(ccc(c1)Cl)c1,0.6292491939569526
O=C(N(SC(Cl)(Cl)Cl)C(=O)C1CC=CC2)C12,0.3326798171006209
CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,0.5285529966699751
C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,0.022620602193004043
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,0.005193343612552968
C(C(C(C(C1Cl)Cl)Cl)Cl)(C1Cl)Cl,0.015816808894162992
COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl,0.15549919159080278
C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,2.7404023436797774e-05
CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0.06389160712181856
CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21,0.36852210915226874
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,0.0006696708996117783
CC(=CC(=O)NC)OP(=O)(OC)OC,0.0020164586039868883
CC(C)C1(C)N=C(NC1(=O))c3nc2ccccc2cc3C(=O)(O),0.06423944765895072
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,0.21766590408142725
CC(C(=O)O)(Cl)Cl,0.3497269961122948
CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C,0.017269661060105742
O=C(NC)CSP(OC)(OC)=S,0.02180954301853846
C12C3(C4(C5(C3(C(C1(C5(C2(C4(Cl)Cl)Cl)Cl)Cl)(Cl)Cl)Cl)Cl)Cl)Cl,1.9565721591442926e-05
COC(=O)C1=CC=CC=C1C(=O)OC,10.299509743336218
CCOP(=S)(OCC)SCSC(C)(C)C,0.0001733519259052264
CCC(C)SP(=O)(OCC)SC(C)CC,0.0009245829520661433
CCOP(=S)(OCC)SCSC(C)(C)C,0.006934077036209056
C1C(C(C(=O)N1C2=CC=CC(=C2)C(F)(F)F)Cl)CCl,0.016019730669239306
O=C(O)C(C(C(=O)O)C(O1)CC2)C12,0.6177415369409439
O=C(Oc(c(OC(C1)(C)C)c1cc2)c2)NC,0.022598624918870935
Oc(c(c(c(c1)Cl)Cl)Cc(c(c(cc2Cl)Cl)Cl)c2O)c1Cl,0.012287924553322883
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,0.08969617860069455
CCC(C)N1C(=O)C(=C(NC1=O)C)Br,0.23935747721355113
CC1=CC(=CC(=C1N(C)C)C)OC(=O)NC,0.0067481385934503825
CNC(=O)OC1=CC=CC(=C1)N=CN(C)C,0.056495719658295813
CC1=NN(C(=O)N1C(F)F)C2=CC(=C(C=C2Cl)Cl)NS(=O)(=O)C,0.1730416993562668
CCOP(=S)(CC)SC1=CC=CC=C1,0.020298035239500172
CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=CC=CC=C2C1=O,0.006347661308292605
N1CC(C)(C)CNC1=NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc3ccc(C(F)(F)F)cc3,0.010111728942243584
CC1=C(C(=C(C(=C1F)F)COC(=O)C2C(C2(C)C)C=C(C(F)(F)F)Cl)F)F,0.010985502766340648
CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C,0.034764112883573416
S=P(OC)(OC)SCN1C(=O)SC(OC)=N1,0.002646103794082849
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,0.04102878665011248
S=P(OC)(OC)SCN1N=Nc2ccccc2C1(=O),0.0070905370826580775
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2CCC(F)(F)F,0.19051986050321804
O=C(N(S(=O)(=O)Nc1cccc2)C(C)C)c12,0.16647322477947293
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,0.04519647299825149
O=C(ON=CC(SC)(C)C)NC,0.0005255875464343458
ClC(Cl)(Cl)CC1(OC1)c2cc(Cl)cc(Cl)c2,0.09362507489225783
CCC1CCCC(C(C(=O)C2CC3C(C2CC(=O)O1)CCC4C3CC(C4)OC5CC(C(C(C5OC)OC)OC)C)C)OC6CCC(C(O6)C)N(C)C,0.03269690443692089
CC(C)(C)C(=NOC(=O)NC)CSC,0.027483045022449526
CON=C(CC1=CN=CC=C1)C2=C(C=C(C=C2)Cl)Cl,0.15245767876475944
CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C,0.7543614918373561
C1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,0.03331771398901528
CCCOC(=O)C1=CN=C(C=C1)C(=O)OCCC,0.9949124950582696
CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC3COC3)C,0.20422574060250331
C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl,0.1403669879303106
CCOCN1C(=C(C(=C1C(F)(F)F)Br)C#N)C2=CC=C(C=C2)Cl,0.03336499327732185
CC(C)CC1=C(C(=NC(=C1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC,0.00904300899921393
CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C,0.05279126047017867
CC1=CC(=C(C=C1)C(=O)OC)C2=NC(C(=O)N2)(C)C(C)C,0.1734054330003024
COP(=S)(OC)OC1=NC(=C(C=C1Cl)Cl)Cl,0.009301369775521361
CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2,0.11151045196043953
CCOC(=O)C(CC1=CC(=C(C=C1Cl)F)N2C(=O)N(C(=N2)C)C(F)F)Cl,0.029112705155716945
CC(C)=CC3C(C(=O)OCc2coc(Cc1ccccc1)c2)C3(C)C,0.3693416417277341
CCCSP(=S)(OCC)OC1=CC=C(C=C1)SC,0.03566479582586673
CC1=CC(=C(C(=C1)OC(=O)NC)C)C,0.30635114568601185
CC1=CC=CC=C1COC2CC3(CCC2(O3)C)C(C)C,0.5466515334085721
CC1=C2C(=CC=C1)SC3=NN=CN23,0.16381576159162972
CCC(=C1C(=O)CC(CC1=O)CC(C)SCC)NOCC=CCl,0.27784628232227476
CCCN(CCC)C(=O)SCC,0.047538995974292175
CC(C)OC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC,0.14816176662421726
COP(=S)(OC)Oc1ccc(SC)c(C)c1,0.013473309158983109
COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC,0.11937399144446861
CCSC(=O)N(CC(C)C)CC(C)C,0.4600420791288938
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,0.03773457509937652
CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C,0.42802021191337764
CC1=CC(=CC(=C1C)C)OC(=O)NC,0.05174850433885335
CCOP(=S)(OCC)SCSC1=CC=C(C=C1)Cl,0.0029165972759564764
C1CN(CCN1C(C(Cl)(Cl)Cl)NC=O)C(C(Cl)(Cl)Cl)NC=O,0.22990526799413355
C(=CC=C1)(C2=C1)NC(=N2)C(=CS3)N=C3,0.009938002763559809
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-],0.423248605734443
CCCC(=NOCC)C1C(=O)CC(CC1=O)CC(C)SCC,0.05056765552287047
ClC2(Cl)C4(Cl)C1(Cl)C5(Cl)C(Cl)(Cl)C3(Cl)C1(Cl)C2(Cl)C3(Cl)C45Cl,0.0012831252531881078
CCN(C1CCCCC1)C(=O)SCC,0.013930451940080113
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2OCCCl,0.5494924735209582
C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F,1.9605490478397496
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC#C,0.316253365684832
C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br,0.017185416964361586
C1=NNC(=N1)N,0.029733601205328832
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2F)Cl)F)Cl)F,0.06822190749765324
C1=CC(=CC=C1OS(=O)(=O)C2=CC=C(C=C2)Cl)Cl,0.008246440044818412
FC(F)(F)C(=CC(N(=O)=O)=C1N(C(C)C)C(C)C)C=C1N(=O)=O,2.982590173767195
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C,0.24800936112986982
C1=CC(=C(C(=C1)Cl)C#N)Cl,0.014533918736325764
C1C(O1)COC2=CC=CC=C2C3=CC=CC=C3,2.209744922072461
CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,1.1967534090558043
O=N(=O)C(C(=C1N(=O)=O)N(C(C)C)C(C)C)=CC(=C1)S(=O)(=O)N,0.10642121227099519
C1=CC(=C(C2=NC=C(C=C21)Cl)C(=O)O)Cl,3.127347059508829
CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,0.13932359364492994
CCCN(CCCl)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],0.5690227874227859
C1=CC=C(C=C1)C2=CC=CC=C2O,5.875192118782284
O=C(N(C)C)Nc(cccc1C(F)(F)F)c1,0.06459882942614491
C1=CC(=NC(=C1)Cl)C(Cl)(Cl)Cl,0.00433075312836283
Clc1cc(Cl)cc(Cl)c1OCCN(CCC)C(=O)n2cncc2,0.01991156926953532
CC1=CC(=C(C=C1NC(=O)C)NS(=O)(=O)C(F)(F)F)C,0.08894826507859208
C(=C(I)I)(I)I,0.09404873168890004
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,0.0001372533562906347
O=C(N(C)C)Nc(ccc(c1Cl)Cl)c1,0.026813159469657157
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C,0.08101639130242413
CC1=CC2=C(C=C1)N=C3C(=N2)SC(=O)S3,0.03201059303080734
CC(C)N(C(=O)CCl)c1ccccc1,0.10865048725491992
CC(C)C1(C(=O)NC(=N1)C2=C(C=CC=N2)C(=O)O)C,1.913681483026602
CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,0.05566320606558952
CN1CN(C(=S)SC1)C,0.18486987933542975
ClC(Cl)=CC1C(C)(C)C1C(=O)OC(C(#N))c2cccc(Oc3ccccc3)c2,0.18015976856532
ClC2C1OC1C3C2C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl,0.0005137200498000217
CCOC(=O)CN1C2=C(C=CC=C2Cl)SC1=O,0.046003238627999404
CCCN(CCC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],0.08392957349588569
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,0.11875847044790469
CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,0.05165383561566402
CC1=C(C=CC=C1COC(=O)C2C(C2(C)C)C=C(C(F)(F)F)Cl)C3=CC=CC=C3,0.011824026606519262
C(=CC=C1)(C2=C1)NC(=N2)C(=CS3)N=C3,0.19876005527119617
C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-],0.7245881151318344
CC1=C(C=C(C=C1C(=O)N)[N+](=O)[O-])[N+](=O)[O-],0.027758250773633555
CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,1.5465050300849357
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,0.006747899500347733
O=P(O)(O)CCCl,3.0866333550182015
